Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,52.02341,0,135.841,52.7056,16.73002,135.841,38.16061,19.80998,95.65996,,,,40.29336,20.79999,96.17571,,,,39.75991,24.15334,39.89745,39.77904,42.88807,43.0462,43.25303,43.30995,
,,,,,,,52.04146,0,135.8293,52.71252,16.07002,135.8293,38.12633,19.80998,95.62762,,,,40.27272,20.79999,96.14313,,,,39.81404,24.10539,39.96096,39.8303,43.26229,43.29939,43.3564,43.38602,
,,,,,,,52.04741,0,135.8159,52.71775,15.41002,135.8159,38.14496,19.80998,95.59509,,,,40.25171,20.79999,96.11066,,,,39.86259,24.03651,40.0071,39.85464,42.90521,43.01629,43.15952,43.27145,
,,,,,,,52.0502,0,135.7986,52.69216,14.75002,135.7986,38.13304,19.80998,95.56248,,,,40.24577,20.79999,96.07805,,,,39.88789,24.00197,40.05342,39.91351,43.29433,43.31796,43.37815,43.42674,
,,,,,,,52.05931,0,135.7806,52.69234,14.09002,135.7806,38.12391,19.80998,95.53027,,,,40.26287,20.79999,96.0453,,,,39.93457,23.96513,40.1074,39.93209,42.85622,42.89016,42.97435,43.18516,
,,,,,,,52.03699,0,135.7636,52.70953,13.43002,135.7636,38.12093,19.80998,95.49818,,,,40.24911,20.79999,96.013,,,,39.95839,23.90811,40.12067,39.97889,43.48582,43.45542,43.49025,43.5467,
,,,,,,,52.02044,0,135.7513,52.67497,12.77002,135.7513,38.12708,19.80998,95.46635,,,,40.25171,20.79999,95.98071,,,,39.97699,23.82904,40.15653,39.98706,43.13488,42.92341,42.93773,43.14573,
,,,,,,,52.0236,0,135.743,52.68319,12.11002,135.743,38.13136,19.80998,95.43484,,,,40.24428,20.79999,95.94833,,,,39.9874,23.80283,40.18343,40.00564,43.4603,43.36848,43.31866,43.36742,
,,,,,,,52.01597,0,135.7341,52.66078,11.45002,135.7341,38.12838,19.80998,95.40291,,,,40.22067,20.79999,95.91628,,,,39.99335,23.75626,40.19033,40.02124,43.42752,43.11604,43.01823,43.18274,
,,,,,,,52.02193,0,135.7249,52.65051,10.79002,135.7249,38.13117,19.80998,95.3717,,,,40.21899,20.79999,95.88403,,,,40.02312,23.72635,40.20378,40.03517,43.53035,43.48811,43.46794,43.53238,
,,,,,,,52.01467,0,135.7168,52.66246,10.13002,135.7168,38.10919,19.58998,95.34038,,,,40.23387,20.79999,95.85214,,,,40.01065,23.69523,40.20528,40.01084,43.57412,43.28099,43.10821,43.20673,
,,,,,,,52.01393,0,135.7086,52.64453,9.91002,135.7086,38.13453,19.07664,95.30888,,,,40.21174,20.79999,95.82024,,,,40.03502,23.64416,40.1894,40.02867,43.5378,43.50298,43.51051,43.58092,
,,,,,,,52.02062,0,135.7,52.65797,9.836687,135.7,38.14924,18.3922,95.27735,,,,40.22271,20.79999,95.7885,,,,40.03372,23.61016,40.18791,40.0166,43.46496,43.1205,43.05225,43.18219,
,,,,,,,52.02193,0,135.6911,52.62492,9.958909,135.6911,38.11199,18.13961,95.24625,,,,40.21472,20.79999,95.7566,,,,40.01419,23.57448,40.20603,40.04185,43.77045,43.68427,43.66352,43.70571,
,,,,,,,51.99905,0,135.6816,52.62734,9.901872,135.6816,38.1457,17.87615,95.21523,,,,40.21174,20.79999,95.7249,,,,40.03223,23.5188,40.21051,40.03146,43.39772,43.16341,43.10281,43.24096,
,,,,,,,52.00872,0,135.6715,52.64751,9.899156,135.6715,38.13155,17.69599,95.18398,,,,40.22587,20.79999,95.6935,,,,40.038,23.47969,40.21929,40.03517,43.73078,43.63895,43.56238,43.58389,
,,,,,,,51.99365,0,135.6613,52.62716,9.919979,135.6613,38.13155,17.02392,95.15273,,,,40.22513,20.79999,95.66222,,,,40.05605,23.42052,40.19781,40.02402,43.54841,43.24756,43.26363,43.4366,
,,,,,,,51.99142,0,135.6508,52.62566,9.907002,135.6508,38.13136,16.87202,95.12138,,,,40.2281,20.79999,95.63108,,,,40.03521,23.37786,40.22022,40.04204,43.7658,43.71492,43.68954,43.72058,
,,,,,,,51.97598,0,135.6396,52.6251,9.908712,135.6396,38.14123,16.75731,95.09037,,,,40.22438,20.79999,95.59982,,,,40.04172,23.31511,40.20733,40.0166,43.62963,43.38037,43.3326,43.5175,
,,,,,,,51.97747,0,135.6283,52.64228,9.911898,135.6283,38.11348,16.66441,95.0594,,,,40.2294,20.79999,95.56879,,,,40.03502,23.2693,40.19108,40.01957,43.74493,43.76099,43.77079,43.82771,
,,,,,,,51.97896,0,135.6164,52.61613,9.909204,135.6164,38.12689,16.54458,95.02811,,,,40.20412,20.79999,95.53773,,,,40.03893,23.20291,40.20603,39.99579,43.4143,43.27784,43.34227,43.51378,
,,,,,,,51.9678,0,135.604,52.60418,9.909938,135.604,38.1226,16.43543,94.9966,,,,40.19817,20.79999,95.50661,,,,39.98889,23.15342,40.18044,39.98242,43.97312,43.94006,43.91189,43.9856,
,,,,,,,51.97505,0,135.5912,52.60418,9.910347,135.5912,38.12111,16.54814,94.96546,,,,40.21546,20.79999,95.47565,,,,39.96973,23.08377,40.16475,39.93357,43.42305,43.34935,43.41682,43.63727,
,,,,,,,51.96482,0,135.5781,52.62267,9.90983,135.5781,38.13304,16.50939,94.93387,,,,40.20654,20.79999,95.44479,,,,39.93179,23.03102,40.1102,39.9098,43.89097,43.82489,43.79012,43.84482,
,,,,,,,51.97747,0,135.5646,52.61315,9.910038,135.5646,38.13304,16.49765,94.90214,,,,40.20561,20.79999,95.41415,,,,39.91021,22.9764,40.09097,39.86058,43.53202,43.51208,43.61016,43.82622,
,,,,,,,51.97152,0,135.5506,52.6025,9.910071,135.5506,38.15297,16.51839,94.87019,,,,40.19464,20.79999,95.38286,,,,39.86984,22.90158,40.05566,39.83848,43.97759,43.94749,43.97083,44.02428,
,,,,,,,51.98491,0,135.5361,52.59615,9.90998,135.5361,38.15222,16.50848,94.83845,,,,40.19687,20.79999,95.35159,,,,39.82836,22.84315,40.01924,39.82046,43.60188,43.61963,43.68508,43.87383,
,,,,,,,51.97728,0,135.5209,52.58251,9.910029,135.5209,38.16042,16.50817,94.80621,,,,40.19167,20.79999,95.32051,,,,39.82836,22.76447,39.98861,39.81025,44.01317,43.9943,44.03013,44.10388,
,,,,,,,51.9678,0,135.5054,52.59596,9.910027,135.5054,38.14496,16.51168,94.7739,,,,40.1952,20.79999,95.28928,,,,39.79934,22.68339,39.97721,39.7848,43.56834,43.64656,43.72096,43.93799,
,,,,,,,51.96687,0,135.4901,52.5728,10.13001,135.4901,38.1403,16.50945,94.74128,,,,40.19222,20.79999,95.25829,,,,39.77609,22.61906,39.95947,39.75063,44.16368,44.16502,44.21102,44.27573,
,,,,,,,51.96184,0,135.4739,52.58307,10.20336,135.4739,38.16582,16.50977,94.70879,,,,40.21379,20.79999,95.22688,,,,39.77776,22.55274,39.94284,39.73967,43.66893,43.82917,43.97807,44.19464,
,,,,,,,51.96389,0,135.4574,52.56533,10.52113,135.4574,38.15688,16.5103,94.67602,,,,40.21621,20.79999,95.1955,,,,39.75377,22.52283,39.93014,39.74468,44.00143,43.99412,44.04054,44.13345,
,,,,,,,51.94975,0,135.4412,52.5728,10.94483,135.4412,38.16731,16.50984,94.64303,,,,40.20263,20.79999,95.16401,,,,39.74428,22.4553,39.901,39.72109,43.94928,44.11319,44.29728,44.39475,
,,,,,,,51.96017,0,135.4242,52.5771,11.21644,135.4242,38.17029,16.50997,94.60999,,,,40.2071,20.79999,95.13241,,,,39.74354,22.42425,39.9025,39.70772,44.15697,44.20662,44.20935,44.14015,
,,,,,,,51.96333,0,135.4067,52.55861,11.55413,135.4067,38.15967,16.51003,94.57697,,,,40.17308,20.79999,95.10093,,,,39.70763,22.35565,39.88905,39.71199,44.2218,44.23709,44.367,44.41037,
,,,,,,,51.94547,0,135.389,52.55786,11.67847,135.389,38.17383,16.50995,94.5434,,,,40.18051,20.79999,95.06922,,,,39.68978,22.30439,39.87112,39.68079,44.36206,44.32848,44.10691,43.99806,
,,,,,,,51.96538,0,135.3715,52.53227,12.14301,135.3715,38.1701,16.50998,94.50981,,,,40.1952,20.79999,95.03734,,,,39.69201,22.25267,39.86906,39.67354,44.31139,44.30916,44.34023,44.40368,
,,,,,,,51.95812,0,135.3533,52.54665,12.23187,135.3533,38.16563,16.50999,94.47624,,,,40.18869,20.79999,95.00497,,,,39.6974,22.18225,39.8713,39.67503,44.08917,43.86353,43.8695,43.97073,
,,,,,,,51.96389,0,135.335,52.54366,12.45778,135.335,38.1701,16.50997,94.44227,,,,40.19687,20.79999,94.97215,,,,39.69275,22.14805,39.84422,39.65701,44.53921,44.51127,44.45326,44.5108,
,,,,,,,51.96333,0,135.3161,52.54441,12.49756,135.3161,38.177,16.50998,94.40803,,,,40.18869,20.79999,94.93887,,,,39.66764,22.0957,39.84142,39.6312,43.84347,43.82248,43.90594,44.13587,
,,,,,,,51.94752,0,135.2972,52.55786,12.61574,135.2972,38.16582,16.50998,94.37374,,,,40.18776,20.79999,94.9053,,,,39.66002,22.04358,39.81882,39.6481,44.38274,44.32848,44.27032,44.30381,
,,,,,,,51.95812,0,135.2775,52.55319,12.52369,135.2775,38.15241,16.50998,94.33949,,,,40.18943,20.79999,94.87141,,,,39.64365,22.00959,39.8106,39.61188,44.09066,44.16223,44.25843,44.44961,
,,,,,,,51.96389,0,135.258,52.53077,12.76566,135.258,38.15539,16.50998,94.30494,,,,40.18702,20.79999,94.83721,,,,39.623,21.97594,39.80836,39.61244,44.40677,44.37455,44.38782,44.50336,
,,,,,,,51.94305,0,135.2384,52.54777,12.85503,135.2384,38.16806,16.50998,94.27029,,,,40.18479,20.79999,94.80277,,,,39.61537,21.90568,39.7964,39.58569,44.21304,44.33461,44.50234,44.59263,
,,,,,,,51.93264,0,135.2189,52.50985,12.9348,135.2189,38.14645,16.50998,94.23565,,,,40.17902,20.79999,94.76821,,,,39.623,21.87202,39.77417,39.57975,44.45892,44.55585,44.59678,44.54055,
,,,,,,,51.92724,0,135.2003,52.51154,12.85183,135.2003,38.14347,16.50998,94.20083,,,,40.19315,20.79999,94.73344,,,,39.59249,21.80094,39.77343,39.5738,44.3194,44.36582,44.55216,44.64768,
,,,,,,,51.91329,0,135.1828,52.49809,12.88055,135.1828,38.16582,16.50998,94.16592,,,,40.17456,20.79999,94.69861,,,,39.56329,21.76701,39.75923,39.56062,44.56007,44.2839,44.09855,44.17307,
,,,,,,,51.92836,0,135.1675,52.50089,12.88906,135.1675,38.15315,16.50998,94.13088,,,,40.20431,20.79999,94.66367,,,,39.57389,21.71546,39.75681,39.56935,44.78677,44.74161,44.73733,44.79478,
,,,,,,,51.9371,0,135.1537,52.49043,12.87381,135.1537,38.15073,16.50998,94.09577,,,,40.21082,20.79999,94.62907,,,,39.5484,21.66328,39.72038,39.53981,44.03999,44.02235,44.08887,44.25489,
,,,,,,,51.93357,0,135.1424,52.50556,12.66114,135.1424,38.15688,16.50998,94.06059,,,,40.21174,20.79999,94.59431,,,,39.5484,21.61095,39.70843,39.52923,44.60794,44.55733,44.48598,44.5227,
,,,,,,,51.95942,0,135.1336,52.51004,12.368,135.1336,38.14645,16.50998,94.02541,,,,40.22736,20.79999,94.55944,,,,39.53966,21.55807,39.70675,39.5218,44.32481,44.42229,44.51294,44.70477,
,,,,,,,51.96835,0,135.1272,52.5078,11.97432,135.1272,38.16414,16.50998,93.99019,,,,40.23759,20.79999,94.52451,,,,39.52032,21.50464,39.70973,39.4893,44.54238,44.53356,44.55978,44.52698,
,,,,,,,51.95794,0,135.1235,52.50388,11.67449,135.1235,38.14943,16.50998,93.95453,,,,40.22346,20.79999,94.48962,,,,39.50971,21.45115,39.70469,39.50267,44.6614,44.70018,44.82972,44.89298,
,,,,,,,51.93264,0,135.1216,52.48445,11.3456,135.1216,38.16116,16.50998,93.91885,,,,40.24428,20.79999,94.45465,,,,39.51287,21.37843,39.68153,39.4958,44.60776,44.41932,44.33502,44.42599,
,,,,,,,52.05931,0,135.1203,52.51004,11.0048,135.1203,38.17308,16.50998,93.88292,,,,40.23554,20.79999,94.41975,,,,39.50525,21.34228,39.6763,39.48539,44.80297,44.7951,44.80444,44.84928,
,,,,,,,52.12089,0,135.1187,52.61296,10.68163,135.1187,38.17774,16.50998,93.84717,,,,40.23089,20.79999,94.38501,,,,39.48386,21.26911,39.6636,39.47202,44.31438,44.35523,44.41905,44.53535,
,,,,,,,52.16479,0,135.1161,52.65648,10.35068,135.1161,38.15539,16.50998,93.81122,,,,40.21472,20.79999,94.35033,,,,39.48367,21.2326,39.66659,39.45419,44.91921,44.90229,44.87862,44.92125,
,,,,,,,52.21706,0,135.1118,52.68861,10.01904,135.1118,38.15464,16.50998,93.77528,,,,40.21453,20.79999,94.31548,,,,39.46358,21.15915,39.64566,39.45493,44.50866,44.67715,44.83549,45.00159,
,,,,,,,52.22747,0,135.1043,52.76556,9.690452,135.1043,38.13453,16.50998,93.73914,,,,40.21453,20.79999,94.28049,,,,39.45168,21.12243,39.60831,39.45345,44.67873,44.67046,44.51294,44.42302,
,,,,,,,52.23194,0,135.0909,52.80124,9.140058,135.0909,38.15688,16.50998,93.70265,,,,40.18479,20.79999,94.24524,,,,39.4487,21.06762,39.62101,39.43729,45.03246,44.98383,44.98793,45.01498,
,,,,,,,52.2684,0,135.0597,52.8188,8.516517,135.0597,38.12708,16.50998,93.66597,,,,40.19222,20.79999,94.21024,,,,39.46228,21.01257,39.61951,39.44899,44.35461,44.4013,44.4698,44.63131,
,,,,,,,52.26319,0,135.0239,52.82664,7.795675,135.0239,38.13602,16.50998,93.6289,,,,40.16118,20.79999,94.17539,,,,39.43382,20.95782,39.63894,39.40757,44.96988,44.9491,44.83772,44.88721,
,,,,,,,52.28588,0,134.9865,52.82365,7.164083,134.9865,38.13881,16.50998,93.59201,,,,40.18795,20.79999,94.14036,,,,39.4115,20.90293,39.60084,39.41036,44.57814,44.64966,44.71074,44.89745,
,,,,,,,52.27807,0,134.9379,52.83262,6.725425,134.9379,38.12857,16.50998,93.5551,,,,40.17735,20.79999,94.10564,,,,39.41838,20.8484,39.6113,39.41481,44.89779,44.91399,44.93681,44.97481,
,,,,,,,52.26152,0,134.8837,52.83057,6.568394,134.8837,38.12093,16.50998,93.51812,,,,40.1411,20.79999,94.07075,,,,39.39959,20.79384,39.57824,39.39123,44.68972,44.77895,44.95242,45.0598,
,,,,,,,52.26375,0,134.8306,52.82365,6.599301,134.8306,38.11963,16.50998,93.48093,,,,40.16713,20.79999,94.03602,,,,39.39364,20.73927,39.5872,39.39253,44.70536,44.52854,44.51052,44.6209,
,,,,,,,52.24459,0,134.774,52.78424,6.63104,134.774,38.12391,16.50998,93.44377,,,,40.14612,20.79999,94.00131,,,,39.38992,20.68522,39.56348,39.37469,45.16807,45.17108,45.12718,45.22625,
,,,,,,,52.23175,0,134.7109,52.78947,6.599578,134.7109,38.13285,16.50998,93.4065,,,,40.12697,20.79999,93.96666,,,,39.39141,20.63127,39.56255,39.36281,44.47084,44.51424,44.6124,44.80966,
,,,,,,,52.20664,0,134.6475,52.7594,6.829973,134.6475,38.12558,16.50998,93.36896,,,,40.13292,20.79999,93.93177,,,,39.3849,20.59669,39.54237,39.36875,44.94641,44.89913,44.87416,44.93241,
,,,,,,,52.21092,0,134.5916,52.76556,7.346864,134.5916,38.109,16.50998,93.33144,,,,40.14333,20.79999,93.89684,,,,39.36909,20.54452,39.5491,39.33606,44.90897,45.01374,45.16064,45.25247,
,,,,,,,52.21166,0,134.5336,52.75809,7.585472,134.5336,38.11497,16.50998,93.29362,,,,40.1372,20.79999,93.86227,,,,39.37001,20.49266,39.52052,39.33922,44.8,44.58854,44.52688,44.70254,
,,,,,,,52.17986,0,134.4635,52.74147,7.694103,134.4635,38.12317,16.50998,93.25581,,,,40.14017,20.79999,93.82776,,,,39.32835,20.44115,39.52164,39.30653,45.20682,45.20247,45.16417,45.22551,
,,,,,,,52.14842,0,134.3932,52.72223,7.762146,134.3932,38.13062,16.50998,93.21795,,,,40.12697,20.79999,93.79336,,,,39.33579,20.38911,39.51267,39.30356,44.70015,44.75219,44.797,44.96161,
,,,,,,,52.13372,0,134.3313,52.68412,8.340573,134.3313,38.12689,16.50998,93.18044,,,,40.1253,20.79999,93.7592,,,,39.33504,20.33746,39.48129,39.29594,45.12057,45.11034,45.10785,45.19593,
,,,,,,,52.08517,0,134.2641,52.6802,8.592274,134.2641,38.12782,16.50998,93.14254,,,,40.14017,20.79999,93.72485,,,,39.31198,20.30404,39.47308,39.29019,44.83725,44.95634,45.10654,45.25768,
,,,,,,,52.06359,0,134.1925,52.63556,8.891665,134.1925,38.12987,16.50998,93.10468,,,,40.1054,20.79999,93.69102,,,,39.31551,20.234,39.4544,39.28722,44.94305,44.7312,44.70777,44.81431,
,,,,,,,52.04202,0,134.1216,52.60848,9.04817,134.1216,38.13881,16.50998,93.06685,,,,40.1253,20.79999,93.65714,,,,39.30584,20.20099,39.4671,39.27068,45.36701,45.38618,45.37388,45.43324,
,,,,,,,52.00481,0,134.0563,52.59821,9.724036,134.0563,38.13527,16.50998,93.02869,,,,40.10596,20.79999,93.62306,,,,39.28798,20.1497,39.45141,39.27979,44.64203,44.68811,44.79254,45.00029,
,,,,,,,51.98621,0,133.9859,52.57411,9.88129,133.9859,38.12987,16.50998,92.99039,,,,40.11358,20.79999,93.58926,,,,39.26715,20.09888,39.44524,39.24617,45.13585,45.10291,45.0675,45.14442,
,,,,,,,51.99328,0,133.9099,52.56458,10.21117,133.9099,38.11497,16.50998,92.95219,,,,40.11563,20.79999,93.55499,,,,39.25617,20.0664,39.44991,39.24394,45.12411,45.21715,45.3354,45.46002,
,,,,,,,51.97282,0,133.8364,52.57261,10.37883,133.8364,38.11348,16.50998,92.91344,,,,40.12846,20.79999,93.52103,,,,39.25822,19.99692,39.43609,39.23502,44.94026,44.75071,44.71892,44.89242,
,,,,,,,51.96631,0,133.7641,52.55169,11.0371,133.7641,38.11217,16.50998,92.87451,,,,40.11061,20.79999,93.48713,,,,39.23236,19.94576,39.43777,39.20401,45.39328,45.37541,45.34079,45.38266,
,,,,,,,51.95366,0,133.6894,52.52928,11.64236,133.6894,38.11199,16.50998,92.83587,,,,40.12548,20.79999,93.45324,,,,39.2253,19.87541,39.40359,39.21143,44.87394,44.91027,44.95596,45.13419,
,,,,,,,51.93357,0,133.6147,52.53003,12.11943,133.6147,38.10454,16.50998,92.79697,,,,40.09629,20.79999,93.41972,,,,39.2225,19.84165,39.40658,39.21738,45.26065,45.26359,45.27795,45.29785,
,,,,,,,51.92817,0,133.5411,52.51452,12.47963,133.5411,38.11665,16.50998,92.75789,,,,40.09946,20.79999,93.38609,,,,39.19646,19.7713,39.40191,39.19621,45.04457,45.17554,45.33224,45.42357,
,,,,,,,51.9371,0,133.4676,52.50388,12.74047,133.4676,38.12186,16.50998,40,,,,40.10317,20.79999,93.35252,,,,39.20707,19.71878,39.37501,39.16964,44.82477,44.87405,44.87732,44.99583,
,,,,,,,51.91925,0,133.394,52.50854,13.10651,133.394,38.12633,16.50998,92.67964,,,,40.10894,20.79999,93.31916,,,,39.18772,19.66672,39.38622,39.18302,45.5287,45.5086,45.48989,45.5597,
,,,,,,,51.90902,0,133.3219,52.50537,13.43554,133.3219,38.1077,16.50998,92.64075,,,,40.12028,20.79999,93.28588,,,,39.21823,19.59546,39.4148,39.21738,44.91343,45.05981,45.1441,45.37057,
,,,,,,,51.91627,0,133.2512,52.49865,13.75417,133.2512,38.10007,16.50998,92.6018,,,,40.10596,20.79999,93.25279,,,,39.24799,19.54247,39.41087,39.25527,45.19638,45.04476,44.89145,44.92943,
,,,,,,,51.91776,0,133.1819,52.50836,14.31207,133.1819,38.08088,16.50998,92.56243,,,,40.1134,20.79999,93.2201,,,,39.30138,19.48944,39.49175,39.29743,45.54658,45.55003,45.55384,45.60211,
,,,,,,,51.90902,0,133.1138,52.47194,14.71393,133.1138,38.11441,16.50998,92.52316,,,,40.13124,20.79999,93.18728,,,,39.34323,19.41766,39.52687,39.36448,44.9492,45.01504,45.07642,45.25619,
,,,,,,,51.88502,0,133.0474,52.47418,15.36006,133.0474,38.10305,16.50998,92.48373,,,,40.13812,20.79999,93.15468,,,,39.40257,19.3829,39.55601,39.39698,45.4052,45.38154,45.27182,45.19221,
,,,,,,,51.91199,0,132.9821,52.48221,15.89535,132.9821,38.13434,16.50998,92.444,,,,40.1292,20.79999,93.12206,,,,39.42936,19.3111,39.61559,39.47147,45.47524,45.5517,45.64624,45.72857,
,,,,,,,51.89841,0,132.9178,52.46727,16.64311,132.9178,38.11366,16.50998,92.40462,,,,40.12827,20.79999,93.08938,,,,39.49707,19.2576,39.66714,39.49951,44.95795,44.9935,45.01117,45.15409,
,,,,,,,51.89246,0,132.8542,52.46671,17.28618,132.8542,38.1241,16.50998,92.3651,,,,40.13422,20.79999,93.05699,,,,39.53074,19.20458,39.68975,39.52718,45.57806,45.54854,45.51536,45.59523,
,,,,,,,51.88372,0,132.7908,52.46073,17.92822,132.7908,38.11366,16.50998,92.32555,,,,40.12325,20.79999,93.02463,,,,39.56031,19.16989,39.73383,39.58439,45.16751,45.27659,45.40753,45.59151,
,,,,,,,51.87311,0,132.7276,52.46222,18.60583,132.7276,38.12391,16.50998,92.28558,,,,40.12679,20.79999,92.99249,,,,39.59826,19.11741,39.7809,39.61708,45.0198,45.0182,45.00057,45.15074,
,,,,,,,51.87162,0,132.6652,52.42767,19.26007,132.6652,38.14701,16.50998,92.24566,,,,40.10001,20.79999,92.96016,,,,39.63639,19.08328,39.79808,39.63027,45.73379,45.75956,45.73529,45.82137,
,,,,,,,51.85395,0,132.6029,52.44112,19.91804,132.6029,38.14775,16.50998,92.2058,,,,40.10447,20.79999,92.92806,,,,39.62728,19.01263,39.84142,39.65794,45.09002,45.21046,45.31532,45.55524,
,,,,,,,51.87925,0,132.5409,52.45176,20.58132,132.5409,38.13136,16.50998,92.16618,,,,40.11284,20.79999,92.89623,,,,39.67453,18.95989,39.84273,39.70326,45.3821,45.21566,45.05058,45.11913,
,,,,,,,51.83293,0,132.4793,52.42094,21.23981,132.4793,38.12335,16.50998,92.12627,,,,40.09276,20.79999,92.86454,,,,39.68903,18.92594,39.86514,39.68989,45.74329,45.75882,45.74123,45.79162,
,,,,,,,51.84502,0,132.4182,52.44579,21.89972,132.4182,38.10454,16.50998,92.0863,,,,40.10168,20.79999,92.8333,,,,39.69275,18.85503,39.86514,39.69713,45.13249,45.1995,45.25192,45.41818,
,,,,,,,51.85395,0,132.3573,52.41889,22.56028,132.3573,38.08461,16.50998,92.0464,,,,40.10466,20.79999,92.80179,,,,39.68178,18.82121,39.86813,39.7001,45.51901,45.4982,45.32275,45.21732,
,,,,,,,51.84205,0,132.2972,52.42636,23.21994,132.2972,38.1105,16.50998,92.00644,,,,40.09629,20.79999,92.77057,,,,39.67211,18.76917,39.87878,39.67503,45.73584,45.75603,45.79348,45.89297,
,,,,,,,51.85098,0,132.2374,52.40469,23.87998,132.2374,38.10621,16.50998,91.96624,,,,40.08663,20.79999,92.73943,,,,39.69127,18.69843,39.88176,39.69286,45.09431,45.15492,45.17626,45.3423,
,,,,,,,51.83833,0,132.1779,52.39778,24.54007,132.1779,38.0874,16.50998,91.92578,,,,40.10225,20.79999,92.70819,,,,39.68029,18.6648,39.88905,39.70698,45.73807,45.69139,45.6031,45.50912,
,,,,,,,51.84819,0,132.1192,52.39928,25.2,132.1192,38.08833,16.50998,91.8849,,,,40.09853,20.79999,92.67667,,,,39.7002,18.61294,39.87429,39.68227,45.55124,45.63473,45.73826,45.85596,
,,,,,,,51.8413,0,132.0614,52.40525,25.86001,132.0614,38.10249,16.50998,91.8435,,,,40.10782,20.79999,92.6452,,,,39.70243,18.56113,39.89465,39.71199,45.19061,45.19058,45.15004,45.2389,
,,,,,,,51.80615,0,132.0041,52.4017,26.52003,132.0041,38.05983,16.50998,91.80222,,,,40.07045,20.79999,92.61354,,,,39.70168,18.50938,39.89801,39.70252,45.86343,45.81009,45.58619,45.4868,
,,,,,,,51.80615,0,131.948,52.3918,27.18001,131.948,38.0792,16.50998,91.76041,,,,40.08458,20.79999,92.58208,,,,39.70931,18.43844,39.89353,39.70827,45.75912,45.7969,45.84107,45.96346,
,,,,,,,51.82642,0,131.8931,52.40918,27.84002,131.8931,38.06896,16.50998,91.7188,,,,40.08235,20.79999,92.54988,,,,39.71824,18.38579,39.91146,39.71793,45.12337,45.13058,45.15971,45.28744,
,,,,,,,51.79443,0,131.839,52.39703,28.50002,131.839,38.04884,16.50998,91.67697,,,,40.09183,20.79999,92.51794,,,,39.70466,18.33312,39.8997,39.67484,45.77253,45.71739,45.55087,45.49554,
,,,,,,,51.80633,0,131.7854,52.40245,29.16002,131.7854,38.06598,16.50998,91.63528,,,,40.0896,20.79999,92.48602,,,,39.68531,18.29917,39.86963,39.65497,45.72001,45.78334,45.85669,45.96643,
,,,,,,,51.80987,0,131.7323,52.40245,29.82002,131.7323,38.05536,16.50998,91.59309,,,,40.08216,20.79999,92.45382,,,,39.67211,18.22817,39.8629,39.66017,45.24109,45.30111,45.28316,45.42915,
,,,,,,,51.80689,0,131.6803,52.39797,30.48002,131.6803,38.06151,16.50998,91.55087,,,,40.1002,20.79999,92.42167,,,,39.64235,18.17544,39.87056,39.64215,45.7716,45.65182,45.44471,45.40646,
,,,,,,,51.80336,0,131.6291,52.36659,31.14002,131.6291,38.06672,16.50998,91.50864,,,,40.07993,20.79999,92.38925,,,,39.61258,18.12222,39.81153,39.59034,45.91932,45.95293,45.94295,46.0544,
,,,,,,,51.80615,0,131.5783,52.38433,31.80002,131.5783,38.07026,16.50998,91.46666,,,,40.09778,20.79999,92.35691,,,,39.5871,18.05068,39.771,39.57399,45.27108,45.31374,45.33447,45.5054,
,,,,,,,51.80466,0,131.5282,52.37107,32.46002,131.5282,38.07119,16.50998,91.42488,,,,40.06878,20.79999,92.32442,,,,39.54413,18.01567,39.74112,39.52328,45.87368,45.72705,45.51815,45.5491,
,,,,,,,51.81526,0,131.4792,52.36659,33.12002,131.4792,38.08609,16.50998,91.38244,,,,40.0883,20.79999,92.29195,,,,39.51064,17.96232,39.71291,39.51771,45.89622,45.94383,45.96432,46.11596,
,,,,,,,51.81824,0,131.4302,52.341,33.78002,131.4302,38.07715,16.50998,91.34029,,,,40.07919,20.79999,92.25927,,,,39.49353,17.89016,39.67835,39.48019,45.29809,45.30928,45.31011,45.51805,
,,,,,,,51.78848,0,131.3822,52.33371,34.44002,131.3822,38.08162,16.50998,91.29806,,,,40.08012,20.79999,92.22684,,,,39.48014,17.8545,39.66957,39.47741,45.71423,45.55597,45.48394,45.5731,
,,,,,,,51.81229,0,131.335,52.34511,35.10002,131.335,38.08051,16.50998,91.25591,,,,40.07938,20.79999,92.19429,,,,39.44647,17.78219,39.65668,39.43877,46.01302,46.04953,46.0253,46.18886,
,,,,,,,51.80484,0,131.2883,52.35314,35.76002,131.2883,38.08982,16.50998,91.21371,,,,40.08979,20.79999,92.16161,,,,39.44144,17.7281,39.6382,39.44602,45.35602,45.39417,45.46107,45.70235,
,,,,,,,51.7868,0,131.2423,52.33521,36.42002,131.2423,38.09261,16.50998,91.17188,,,,40.09853,20.79999,92.129,,,,39.42787,17.67442,39.61951,39.44156,45.55944,45.46105,45.41125,45.51321,
