Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,,,,,,,,,,,,,,,,,,,43.72838,0,42.95086,42.95827,41.96284,42.05722,41.9974,42.02504,
,,,,,,,,,,,,,,,,,,,,,,,,,43.7241,0,42.9262,42.94935,41.97234,42.05425,41.9684,42.01909,
,,,,,,,,,,,,,,,,,,,,,,,,,43.71145,0,42.92116,42.95957,41.93882,42.02453,41.98253,42.01016,
,,,,,,,,,,,,,,,,,,,,,,,,,43.70401,0,42.91201,42.95604,41.96266,42.03642,41.98123,42.01556,
,,,,,,,,,,,,,,,,,,,,,,,,,43.70011,0,42.9135,42.94935,41.96284,42.0379,41.99368,42.01853,
,,,,,,,,,,,,,,,,,,,,,,,,,43.6936,0,42.91817,42.94917,41.9539,42.03568,41.97435,42.01332,
,,,,,,,,,,,,,,,,,,,,,,,,,43.68541,0,42.8993,42.94991,41.96806,42.01431,41.96989,42.01834,
,,,,,,,,,,,,,,,,,,,,,,,,,43.67797,0,42.88007,42.96254,41.94701,42.01933,41.99368,41.99008,
,,,,,,,,,,,,,,,,,,,,,,,,,43.6683,0,42.86942,42.95362,41.95539,42.02546,41.97807,41.98785,
,,,,,,,,,,,,,,,,,,,,,,,,,43.66588,0,42.87558,42.93505,41.96433,42.00001,41.97528,41.98952,
,,,,,,,,,,,,,,,,,,,,,,,,,43.6549,0,42.87708,42.93003,41.9336,41.98886,41.96784,41.97446,
,,,,,,,,,,,,,,,,,,,,,,,,,43.66737,0,42.86269,42.93134,41.9634,41.99184,41.96487,41.96776,
,,,,,,,,,,,,,,,,,,,,,,,,,43.65025,0,42.8612,42.91592,41.92242,42.00242,41.9736,41.97911,
,,,,,,,,,,,,,,,,,,,,,,,,,43.63258,0,42.84327,42.92632,41.93807,42.00094,41.95204,41.96627,
,,,,,,,,,,,,,,,,,,,,,,,,,43.63705,0,42.83729,42.93003,41.93211,41.99054,41.96115,41.94414,
,,,,,,,,,,,,,,,,,,,,,,,,,43.62347,0,42.80815,42.92558,41.93435,41.97326,41.94033,41.93298,
,,,,,,,,,,,,,,,,,,,,,,,,,43.63035,0,42.82758,42.90979,41.93882,41.98812,41.93438,41.90397,
,,,,,,,,,,,,,,,,,,,,,,,,,43.62737,0,42.81488,42.88174,41.93304,41.97252,41.92527,41.92703,
,,,,,,,,,,,,,,,,,,,,,,,,,43.6177,0,42.8074,42.90905,41.93285,41.96509,41.93494,41.91494,
,,,,,,,,,,,,,,,,,,,,,,,,,43.61008,0,42.78443,42.89809,41.92242,41.95858,41.93047,41.91141,
,,,,,,,,,,,,,,,,,,,,,,,,,43.58255,0,42.79863,42.89568,41.9336,41.9519,41.95594,41.88537,
,,,,,,,,,,,,,,,,,,,,,,,,,43.6058,0,42.7665,42.91202,41.90901,41.95115,41.9314,41.92331,
,,,,,,,,,,,,,,,,,,,,,,,,,43.59464,0,42.75679,42.92688,41.91367,41.94373,41.9314,41.91569,
,,,,,,,,,,,,,,,,,,,,,,,,,43.59594,0,42.75156,42.96941,41.9159,41.94651,41.93568,41.90472,
,,,,,,,,,,,,,,,,,,,,,,,,,43.59073,0,42.76407,43.03405,41.92838,41.9153,41.93642,41.90081,
,,,,,,,,,,,,,,,,,,,,,,,,,43.59892,0,42.76033,43.11651,41.93081,41.9192,41.94683,41.88686,
,,,,,,,,,,,,,,,,,,,,,,,,,43.6363,0,42.78518,43.18635,41.91888,41.92515,41.9381,41.90527,
,,,,,,,,,,,,,,,,,,,,,,,,,43.65248,0,42.7919,43.2131,41.89727,41.93332,41.93494,41.91067,
,,,,,,,,,,,,,,,,,,,,,,,,,43.69732,0,42.83355,43.23223,41.91199,41.93982,41.94107,41.91346,
,,,,,,,,,,,,,,,,,,,,,,,,,43.70029,0,42.83972,43.29779,41.90622,41.93091,41.92229,41.92406,
,,,,,,,,,,,,,,,,,,,,,,,,,43.72615,0,42.86886,43.32082,41.90826,41.90639,41.91653,41.92536,
,,,,,,,,,,,,,,,,,,,,,,,,,43.76205,0,42.88455,43.35574,41.89932,41.9153,41.91411,41.90602,
,,,,,,,,,,,,,,,,,,,,,,,,,43.77377,0,42.90603,43.40403,41.90622,41.9088,41.91504,41.93968,
,,,,,,,,,,,,,,,,,,,,,,,,,43.78865,0,42.92937,43.41294,41.89634,41.90211,41.91932,41.92982,
,,,,,,,,,,,,,,,,,,,,,,,,,43.83218,0,42.95179,43.47238,41.91125,41.89376,41.91783,41.94414,
,,,,,,,,,,,,,,,,,,,,,,,,,43.84167,0,42.97047,43.47758,41.89504,41.90434,41.91337,41.96776,
,,,,,,,,,,,,,,,,,,,,,,,,,43.8692,0,42.99662,43.51974,41.89727,41.93258,41.92824,41.97092,
,,,,,,,,,,,,,,,,,,,,,,,,,43.86622,0,42.99643,43.53014,41.89653,41.94224,41.92378,41.98413,
,,,,,,,,,,,,,,,,,,,,,,,,,43.88408,0,43.0054,43.57398,41.90622,41.98292,41.91207,42.01463,
,,,,,,,,,,,,,,,,,,,,,,,,,43.88166,0,43.03323,43.58438,41.91441,42.00372,41.94999,42.02058,
,,,,,,,,,,,,,,,,,,,,,,,,,43.88984,0,43.04145,43.6076,41.91665,42.00094,41.91932,42.01332,
,,,,,,,,,,,,,,,,,,,,,,,,,43.91365,0,43.07133,43.60221,41.92336,42.01635,41.93363,42.02802,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9449,0,43.08254,43.62376,41.92913,42.03344,41.94256,41.93503,
,,,,,,,,,,,,,,,,,,,,,,,,,43.94955,0,43.06592,43.62747,41.93304,42.03865,41.96319,42.08883,
,,,,,,,,,,,,,,,,,,,,,,,,,43.94118,0,43.09748,43.63936,41.91963,42.04459,41.96635,42.09943,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97764,0,43.10944,43.62988,41.92615,42.04552,41.98848,42.11208,
,,,,,,,,,,,,,,,,,,,,,,,,,43.96574,0,43.1199,43.65143,41.9241,42.06465,41.9736,42.12473,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97467,0,43.12214,43.62598,41.93956,42.08546,41.97676,42.15746,
,,,,,,,,,,,,,,,,,,,,,,,,,43.98602,0,43.13484,43.62524,41.9485,42.11369,42.00484,42.15671,
,,,,,,,,,,,,,,,,,,,,,,,,,43.99773,0,43.14007,43.62747,41.93919,42.11889,41.99982,42.17178,
,,,,,,,,,,,,,,,,,,,,,,,,,43.99104,0,43.12886,43.62376,41.94794,42.12781,42.00335,42.20897,
,,,,,,,,,,,,,,,,,,,,,,,,,44.00294,0,43.12494,43.62004,41.94552,42.13895,41.98494,42.21771,
,,,,,,,,,,,,,,,,,,,,,,,,,43.98955,0,43.12363,43.60314,41.95316,42.16441,41.98624,42.2112,
,,,,,,,,,,,,,,,,,,,,,,,,,44.00592,0,43.13335,43.57026,41.94645,42.1501,41.99907,42.21492,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9702,0,43.12289,43.54723,41.94049,42.14732,42.03681,42.22366,
,,,,,,,,,,,,,,,,,,,,,,,,,43.95681,0,43.0973,43.52717,41.94422,42.1592,42.00707,42.23259,
,,,,,,,,,,,,,,,,,,,,,,,,,43.95235,0,43.10122,43.47145,41.9485,42.16496,42.00354,42.22143,
,,,,,,,,,,,,,,,,,,,,,,,,,43.93151,0,43.07339,43.47739,41.9634,42.16069,42.00502,42.21344,
,,,,,,,,,,,,,,,,,,,,,,,,,43.92035,0,43.06965,43.46477,41.94123,42.16719,41.9961,42.22218,
,,,,,,,,,,,,,,,,,,,,,,,,,43.90045,0,43.0549,43.44248,41.95893,42.17852,42.00725,42.21418,
,,,,,,,,,,,,,,,,,,,,,,,,,43.90119,0,43.0407,43.41666,41.94328,42.19765,41.9974,42.19205,
,,,,,,,,,,,,,,,,,,,,,,,,,43.90937,0,43.03248,43.40533,41.93155,42.18874,42.00186,42.2073,
,,,,,,,,,,,,,,,,,,,,,,,,,43.8891,0,43.02632,43.38992,41.94925,42.18577,41.99591,42.22087,
,,,,,,,,,,,,,,,,,,,,,,,,,43.87422,0,43.02333,43.36168,41.93807,42.17091,42.00205,42.20674,
,,,,,,,,,,,,,,,,,,,,,,,,,43.87571,0,43.02707,43.37115,41.94552,42.17035,42.00037,42.1887,
,,,,,,,,,,,,,,,,,,,,,,,,,43.87719,0,43.02408,43.35425,41.93081,42.18131,42.00037,42.2192,
,,,,,,,,,,,,,,,,,,,,,,,,,43.86604,0,43.01604,43.30151,41.94347,42.15604,42.00558,42.20284,
,,,,,,,,,,,,,,,,,,,,,,,,,43.8811,0,43.02557,43.31543,41.93602,42.18428,42.00037,42.1993,
,,,,,,,,,,,,,,,,,,,,,,,,,43.85208,0,43.03753,43.30448,41.92559,42.16199,41.98717,42.20953,
,,,,,,,,,,,,,,,,,,,,,,,,,43.87719,0,43.01362,43.3119,41.9159,42.16273,41.99164,42.17401,
,,,,,,,,,,,,,,,,,,,,,,,,,43.8651,0,43.00988,43.28516,41.93975,42.15084,41.98624,42.16211,
,,,,,,,,,,,,,,,,,,,,,,,,,43.86176,0,43.02258,43.27903,41.90622,42.17183,42.00577,42.14872,
,,,,,,,,,,,,,,,,,,,,,,,,,43.84985,0,43.01455,43.25674,41.91739,42.1605,41.98327,42.13811,
,,,,,,,,,,,,,,,,,,,,,,,,,43.86008,0,43.02258,43.24578,41.90007,42.17555,41.98699,42.12696,
,,,,,,,,,,,,,,,,,,,,,,,,,43.82734,0,43.04145,43.24356,41.90994,42.15772,41.95594,42.11673,
,,,,,,,,,,,,,,,,,,,,,,,,,43.83553,0,43.01268,43.23446,41.92037,42.15679,41.95148,42.10464,
,,,,,,,,,,,,,,,,,,,,,,,,,43.84818,0,43.00185,43.22275,41.91125,42.14806,41.96115,42.10687,
,,,,,,,,,,,,,,,,,,,,,,,,,43.82064,0,43.02632,43.20864,41.89579,42.154,41.94925,42.07563,
,,,,,,,,,,,,,,,,,,,,,,,,,43.84743,0,43.00708,43.21087,41.89653,42.12577,41.96096,42.08307,
,,,,,,,,,,,,,,,,,,,,,,,,,43.81023,0,43.00633,43.18264,41.90845,42.11964,41.94088,42.06317,
,,,,,,,,,,,,,,,,,,,,,,,,,43.83478,0,43.00633,43.17353,41.90249,42.11982,41.95817,42.0587,
,,,,,,,,,,,,,,,,,,,,,,,,,43.82511,0,43.01362,43.16313,41.90622,42.11109,41.94312,42.05424,
,,,,,,,,,,,,,,,,,,,,,,,,,43.8266,0,43.00092,43.13861,41.91944,42.11462,41.92601,42.05554,
,,,,,,,,,,,,,,,,,,,,,,,,,43.80967,0,43.0026,43.13713,41.89765,42.10793,41.95371,42.02448,
,,,,,,,,,,,,,,,,,,,,,,,,,43.8119,0,42.98821,43.11484,41.8928,42.09883,41.94925,42.00644,
,,,,,,,,,,,,,,,,,,,,,,,,,43.81488,0,43.01735,43.10741,41.90771,42.1005,41.92248,42.01853,
,,,,,,,,,,,,,,,,,,,,,,,,,43.80669,0,42.99961,43.10537,41.89355,42.09214,41.93289,42.01611,
,,,,,,,,,,,,,,,,,,,,,,,,,43.81637,0,43.01007,43.09051,41.91199,42.0862,41.93345,42.01611,
,,,,,,,,,,,,,,,,,,,,,,,,,43.80669,0,43.00783,43.09107,41.90528,42.07896,41.94535,42.01779,
,,,,,,,,,,,,,,,,,,,,,,,,,43.81841,0,43.02427,43.08494,41.90528,42.07283,41.9565,42.02951,
,,,,,,,,,,,,,,,,,,,,,,,,,43.81097,0,42.99587,43.06061,41.88945,42.0693,41.93196,42.02299,
,,,,,,,,,,,,,,,,,,,,,,,,,43.79907,0,42.99737,43.05169,41.91516,42.08694,41.9604,42.02281,
,,,,,,,,,,,,,,,,,,,,,,,,,43.78363,0,42.99961,43.05392,41.89709,42.08862,41.9381,42.02578,
,,,,,,,,,,,,,,,,,,,,,,,,,43.78139,0,42.97701,43.02272,41.88964,42.07004,41.92992,41.9925,
,,,,,,,,,,,,,,,,,,,,,,,,,43.78568,0,42.9531,43.01176,41.86523,42.11072,41.89497,41.99529,
,,,,,,,,,,,,,,,,,,,,,,,,,43.77972,0,42.93834,43.00934,41.8494,42.08249,41.88753,41.95512,
,,,,,,,,,,,,,,,,,,,,,,,,,43.74791,0,42.95478,42.98743,41.85406,42.06837,41.87879,41.93205,
,,,,,,,,,,,,,,,,,,,,,,,,,43.74494,0,42.94283,42.96031,41.87175,42.06168,41.86578,41.9142,
,,,,,,,,,,,,,,,,,,,,,,,,,43.76633,0,42.9404,42.97535,41.84735,42.03716,41.84941,41.92387,
,,,,,,,,,,,,,,,,,,,,,,,,,43.75535,0,42.93162,42.9566,41.85909,42.03865,41.84272,41.91587,
,,,,,,,,,,,,,,,,,,,,,,,,,43.75759,0,42.9346,42.94489,41.85164,42.02248,41.85481,41.90323,
,,,,,,,,,,,,,,,,,,,,,,,,,43.74996,0,42.9346,42.92762,41.86803,42.01506,41.85388,41.87347,
,,,,,,,,,,,,,,,,,,,,,,,,,43.75238,0,42.9262,42.89883,41.86654,42.00521,41.86894,41.90676,
,,,,,,,,,,,,,,,,,,,,,,,,,43.76056,0,42.91574,42.8979,41.85835,41.98663,41.85909,41.92034,
,,,,,,,,,,,,,,,,,,,,,,,,,43.74401,0,42.92396,42.90403,41.86598,41.97252,41.85927,41.94024,
,,,,,,,,,,,,,,,,,,,,,,,,,43.73285,0,42.90827,42.89344,41.8779,41.97103,41.85239,41.93521,
,,,,,,,,,,,,,,,,,,,,,,,,,43.7375,0,42.91145,42.88527,41.8712,41.9623,41.83101,41.96869,
,,,,,,,,,,,,,,,,,,,,,,,,,43.73006,0,42.90005,42.88379,41.87194,41.97196,41.84217,41.96925,
,,,,,,,,,,,,,,,,,,,,,,,,,43.75163,0,42.89501,42.8719,41.87641,41.9688,41.84514,41.95809,
,,,,,,,,,,,,,,,,,,,,,,,,,43.72559,0,42.91518,42.85407,41.85704,41.94577,41.82413,41.98729,
,,,,,,,,,,,,,,,,,,,,,,,,,43.72336,0,42.90845,42.84813,41.87697,41.94149,41.83398,41.98561,
,,,,,,,,,,,,,,,,,,,,,,,,,43.73582,0,42.91724,42.85258,41.85462,41.9519,41.85332,41.99492,
,,,,,,,,,,,,,,,,,,,,,,,,,43.7388,0,42.90173,42.84088,41.85685,41.94298,41.84719,42.0176,
,,,,,,,,,,,,,,,,,,,,,,,,,43.72708,0,42.92097,42.82286,41.87865,41.94131,41.84644,42.03564,
,,,,,,,,,,,,,,,,,,,,,,,,,43.73452,0,42.89501,42.8238,41.85778,41.95245,41.87637,42.0176,
,,,,,,,,,,,,,,,,,,,,,,,,,43.72987,0,42.91518,42.80968,41.86356,41.96007,41.85909,42.04755,
,,,,,,,,,,,,,,,,,,,,,,,,,43.72187,0,42.91891,42.81469,41.86803,41.96211,41.84886,42.05052,
,,,,,,,,,,,,,,,,,,,,,,,,,43.73526,0,42.92172,42.78795,41.85778,41.96137,41.8444,42.03862,
,,,,,,,,,,,,,,,,,,,,,,,,,43.70829,0,42.92172,42.79705,41.85183,41.95097,41.84272,42.04085,
,,,,,,,,,,,,,,,,,,,,,,,,,43.71871,0,42.92863,42.80151,41.8548,41.94967,41.81837,42.00365,
,,,,,,,,,,,,,,,,,,,,,,,,,43.69936,0,42.91966,42.81488,41.83525,41.92348,41.839,42.00142,
,,,,,,,,,,,,,,,,,,,,,,,,,43.68839,0,42.90902,42.80058,41.83319,41.9257,41.8206,41.96627,
,,,,,,,,,,,,,,,,,,,,,,,,,43.69713,0,42.88361,42.80819,41.79874,41.90193,41.80424,41.9142,
,,,,,,,,,,,,,,,,,,,,,,,,,43.64151,0,42.88511,42.78368,41.80395,41.90583,41.80703,41.89709,
,,,,,,,,,,,,,,,,,,,,,,,,,43.6763,0,42.87913,42.76863,41.80637,41.888,41.77524,41.87942,
,,,,,,,,,,,,,,,,,,,,,,,,,43.67276,0,42.86045,42.78795,41.80991,41.87091,41.77059,41.8638,
,,,,,,,,,,,,,,,,,,,,,,,,,43.64523,0,42.84644,42.79538,41.8019,41.87295,41.74475,41.81377,
,,,,,,,,,,,,,,,,,,,,,,,,,43.65863,0,42.85223,42.76139,41.77117,41.85976,41.73787,41.77881,
,,,,,,,,,,,,,,,,,,,,,,,,,43.64914,0,42.82011,42.73817,41.79054,41.85679,41.7217,41.77211,
,,,,,,,,,,,,,,,,,,,,,,,,,43.63835,0,42.81207,42.7443,41.78756,41.85902,41.72895,41.73417,
,,,,,,,,,,,,,,,,,,,,,,,,,43.64207,0,42.82478,42.7144,41.78756,41.86032,41.70831,41.75221,
,,,,,,,,,,,,,,,,,,,,,,,,,43.63091,0,42.82478,42.74709,41.75571,41.86719,41.69028,41.71725,
,,,,,,,,,,,,,,,,,,,,,,,,,43.63984,0,42.81189,42.73074,41.7667,41.85586,41.6979,41.74403,
,,,,,,,,,,,,,,,,,,,,,,,,,43.65546,0,42.81936,42.74709,41.75869,41.85289,41.70906,41.7193,
,,,,,,,,,,,,,,,,,,,,,,,,,43.65044,0,42.82029,42.76343,41.76167,41.83877,41.72895,41.7193,
,,,,,,,,,,,,,,,,,,,,,,,,,43.675,0,42.82552,42.84367,41.78104,41.85828,41.72467,41.71948,
,,,,,,,,,,,,,,,,,,,,,,,,,43.68913,0,42.81712,42.91425,41.75254,41.83134,41.73639,41.72766,
,,,,,,,,,,,,,,,,,,,,,,,,,43.73006,0,42.85093,42.94564,41.76297,41.85735,41.74921,41.7498,
,,,,,,,,,,,,,,,,,,,,,,,,,43.75833,0,42.87241,42.9917,41.75701,41.86645,41.74252,41.75426,
,,,,,,,,,,,,,,,,,,,,,,,,,43.77674,0,42.9092,43.01677,41.75198,41.86273,41.76687,41.76189,
,,,,,,,,,,,,,,,,,,,,,,,,,43.82083,0,42.95086,43.0398,41.7721,41.86032,41.76929,41.76319,
,,,,,,,,,,,,,,,,,,,,,,,,,43.83329,0,42.97626,43.0554,41.77396,41.84323,41.75051,41.74385,
,,,,,,,,,,,,,,,,,,,,,,,,,43.86752,0,43.00689,43.10073,41.75347,41.83431,41.74772,41.75054,
,,,,,,,,,,,,,,,,,,,,,,,,,43.86547,0,43.0295,43.15868,41.76744,41.83376,41.75497,41.73938,
,,,,,,,,,,,,,,,,,,,,,,,,,43.90789,0,43.03024,43.16016,41.7572,41.83673,41.76706,41.73269,
,,,,,,,,,,,,,,,,,,,,,,,,,43.90993,0,43.05994,43.20325,41.76073,41.8345,41.73806,41.73566,
,,,,,,,,,,,,,,,,,,,,,,,,,43.95253,0,43.09356,43.24876,41.7341,41.85586,41.72467,41.74533,
,,,,,,,,,,,,,,,,,,,,,,,,,43.96425,0,43.08777,43.2807,41.75478,41.88131,41.74159,41.73864,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97634,0,43.09674,43.30968,41.74583,41.8932,41.72318,41.76263,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9942,0,43.12812,43.31636,41.76223,41.9192,41.72597,41.72301,
,,,,,,,,,,,,,,,,,,,,,,,,,44.00145,0,43.14231,43.3615,41.74881,41.92143,41.71556,41.75872,
,,,,,,,,,,,,,,,,,,,,,,,,,44.01262,0,43.15483,43.33791,41.72497,41.91995,41.73211,41.74087,
,,,,,,,,,,,,,,,,,,,,,,,,,44.04163,0,43.17519,43.37338,41.74658,41.94874,41.7336,41.74477,
,,,,,,,,,,,,,,,,,,,,,,,,,44.0327,0,43.19368,43.37951,41.76018,41.974,41.73936,41.75277,
,,,,,,,,,,,,,,,,,,,,,,,,,44.0461,0,43.17668,43.39586,41.75403,41.9688,41.73174,41.81675,
,,,,,,,,,,,,,,,,,,,,,,,,,44.07977,0,43.20564,43.40997,41.74155,41.98979,41.75962,41.80429,
,,,,,,,,,,,,,,,,,,,,,,,,,44.07084,0,43.19891,43.39734,41.75552,41.98459,41.77747,41.81916,
,,,,,,,,,,,,,,,,,,,,,,,,,44.082,0,43.2146,43.40552,41.76986,42.00818,41.7626,41.83925,
,,,,,,,,,,,,,,,,,,,,,,,,,44.0753,0,43.21833,43.42409,41.76539,42.02026,41.76836,41.8651,
,,,,,,,,,,,,,,,,,,,,,,,,,44.11901,0,43.23552,43.41202,41.77713,42.01506,41.77803,41.85617,
,,,,,,,,,,,,,,,,,,,,,,,,,44.10581,0,43.24448,43.39957,41.7639,42.03196,41.76241,41.89337,
,,,,,,,,,,,,,,,,,,,,,,,,,44.10655,0,43.23421,43.42019,41.79725,42.04626,41.7849,41.90007,
,,,,,,,,,,,,,,,,,,,,,,,,,44.09595,0,43.23795,43.39734,41.78011,42.05499,41.81837,41.90081,
,,,,,,,,,,,,,,,,,,,,,,,,,44.11455,0,43.25439,43.39047,41.77955,42.07078,41.80852,41.93075,
,,,,,,,,,,,,,,,,,,,,,,,,,44.10637,0,43.2527,43.34887,41.79352,42.08026,41.79513,41.94191,
,,,,,,,,,,,,,,,,,,,,,,,,,44.09613,0,43.25868,43.34738,41.78532,42.08936,41.79141,41.96851,
,,,,,,,,,,,,,,,,,,,,,,,,,44.09446,0,43.24598,43.30875,41.80022,42.0862,41.82804,41.97092,
,,,,,,,,,,,,,,,,,,,,,,,,,44.0753,0,43.22973,43.28126,41.79427,42.09809,41.81446,41.96479,
,,,,,,,,,,,,,,,,,,,,,,,,,44.058,0,43.22151,43.27309,41.79203,42.12112,41.82506,41.95158,
,,,,,,,,,,,,,,,,,,,,,,,,,44.05373,0,43.19667,43.27383,41.7816,42.08936,41.80796,41.95884,
,,,,,,,,,,,,,,,,,,,,,,,,,44.04182,0,43.20638,43.21811,41.77415,42.10032,41.82785,41.9672,
,,,,,,,,,,,,,,,,,,,,,,,,,44.02229,0,43.18042,43.23464,41.79277,42.10719,41.83957,41.9633,
,,,,,,,,,,,,,,,,,,,,,,,,,44.05075,0,43.16753,43.22127,41.78253,42.11834,41.84049,41.97018,
,,,,,,,,,,,,,,,,,,,,,,,,,44.02824,0,43.16903,43.18709,41.77117,42.11295,41.83083,41.94544,
,,,,,,,,,,,,,,,,,,,,,,,,,44.00982,0,43.13839,43.19452,41.78551,42.11536,41.81967,41.94786,
,,,,,,,,,,,,,,,,,,,,,,,,,43.99699,0,43.15109,43.18858,41.78551,42.10199,41.81521,41.9752,
,,,,,,,,,,,,,,,,,,,,,,,,,43.98825,0,43.13111,43.18765,41.77117,42.08471,41.82487,41.95753,
,,,,,,,,,,,,,,,,,,,,,,,,,43.98973,0,43.13876,43.16109,41.77284,42.09381,41.81242,41.95679,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9836,0,43.15053,43.16313,41.79296,42.09214,41.81986,41.95065,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9888,0,43.13615,43.1661,41.77806,42.09159,41.8087,41.95437,
,,,,,,,,,,,,,,,,,,,,,,,,,43.98806,0,43.12195,43.14159,41.78607,42.081,41.81744,41.95902,
,,,,,,,,,,,,,,,,,,,,,,,,,44.00015,0,43.13092,43.11744,41.77936,42.0901,41.80796,41.93354,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97262,0,43.11915,43.11484,41.78849,42.0953,41.81688,41.94024,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9689,0,43.11149,43.0868,41.78551,42.07505,41.81688,41.94191,
,,,,,,,,,,,,,,,,,,,,,,,,,43.98285,0,43.11392,43.07936,41.80246,42.08193,41.82952,41.94619,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9808,0,43.14157,43.06432,41.76539,42.0901,41.83027,41.94191,
,,,,,,,,,,,,,,,,,,,,,,,,,43.965,0,43.14362,43.04073,41.79222,42.09512,41.82729,41.92443,
,,,,,,,,,,,,,,,,,,,,,,,,,43.98006,0,43.13988,43.01529,41.79352,42.07654,41.82655,41.93652,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97783,0,43.14381,43.01027,41.78756,42.0535,41.81595,41.93596,
,,,,,,,,,,,,,,,,,,,,,,,,,43.96053,0,43.13335,43.02494,41.77583,42.04329,41.8496,41.93819,
,,,,,,,,,,,,,,,,,,,,,,,,,43.98508,0,43.15334,43.00563,41.79296,42.0379,41.83919,41.96851,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97764,0,43.14754,43.02662,41.77117,42.02081,41.83529,41.93131,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97615,0,43.14736,43.02494,41.79129,42.05871,41.83176,41.93726,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97243,0,43.16846,42.98631,41.76893,42.04608,41.83231,41.93875,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9702,0,43.17593,42.97387,41.77862,42.05221,41.80647,41.90918,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97318,0,43.16753,42.96421,41.77042,42.05221,41.80926,41.91216,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9702,0,43.158,42.95158,41.75776,42.05945,41.79457,41.92331,
,,,,,,,,,,,,,,,,,,,,,,,,,43.96425,0,43.17052,42.93208,41.7572,42.04403,41.7929,41.90899,
,,,,,,,,,,,,,,,,,,,,,,,,,43.94862,0,43.16678,42.92186,41.75701,42.05518,41.82265,41.88891,
,,,,,,,,,,,,,,,,,,,,,,,,,43.97411,0,43.14904,42.94192,41.7585,42.01654,41.79011,41.87942,
,,,,,,,,,,,,,,,,,,,,,,,,,43.94881,0,43.13167,42.92781,41.73857,42.01859,41.79457,41.89188,
,,,,,,,,,,,,,,,,,,,,,,,,,43.94509,0,43.1242,42.90701,41.74826,42.00075,41.78565,41.88965,
,,,,,,,,,,,,,,,,,,,,,,,,,43.95625,0,43.13615,42.87933,41.75701,41.99035,41.78045,41.88463,
,,,,,,,,,,,,,,,,,,,,,,,,,43.93988,0,43.15128,42.87264,41.74677,42.00893,41.7916,41.85711,
,,,,,,,,,,,,,,,,,,,,,,,,,43.93467,0,43.13465,42.88026,41.74826,42.00763,41.77524,41.86659,
,,,,,,,,,,,,,,,,,,,,,,,,,43.94137,0,43.13484,42.86819,41.73186,41.98162,41.76093,41.87942,
,,,,,,,,,,,,,,,,,,,,,,,,,43.92705,0,43.11616,42.85184,41.74379,41.98589,41.77226,41.9023,
,,,,,,,,,,,,,,,,,,,,,,,,,43.94639,0,43.12663,42.84218,41.73838,41.99184,41.7639,41.90453,
,,,,,,,,,,,,,,,,,,,,,,,,,43.91533,0,43.12214,42.84757,41.73037,41.96806,41.76241,41.91941,
,,,,,,,,,,,,,,,,,,,,,,,,,43.93467,0,43.10776,42.81934,41.73019,41.98385,41.77059,41.89783,
,,,,,,,,,,,,,,,,,,,,,,,,,43.9397,0,43.12644,42.81191,41.72218,41.9623,41.75293,41.91624,
,,,,,,,,,,,,,,,,,,,,,,,,,43.93151,0,43.13316,42.80652,41.71454,41.9896,41.74828,41.94786,
,,,,,,,,,,,,,,,,,,,,,,,,,43.93839,0,43.11392,42.79259,41.71994,41.9688,41.75497,41.95307,
,,,,,,,,,,,,,,,,,,,,,,,,,43.93895,0,43.09655,42.77755,41.73168,41.96211,41.74624,41.95009,
,,,,,,,,,,,,,,,,,,,,,,,,,43.91979,0,43.08478,42.74411,41.72218,41.96286,41.75126,41.93521,
,,,,,,,,,,,,,,,,,,,,,,,,,43.94044,0,43.11149,42.74281,41.72721,41.95394,41.74308,41.95307,
,,,,,,,,,,,,,,,,,,,,,,,,,43.91365,0,43.12289,42.73539,41.71677,41.94874,41.7349,41.92536,
,,,,,,,,,,,,,,,,,,,,,,,,,43.933,0,43.09524,42.71235,41.70858,41.94893,41.77747,41.89783,
