Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,,,,,,,43.59834,12.77012,98.55374,,,,42.2454,17.06031,98.59747,,,,45.53888,0,45.73753,45.60035,41.82277,41.95543,42.29671,42.42136,
,,,,,,,,,,,,,43.58474,12.11001,98.51849,,,,42.2441,16.40003,98.56528,,,,45.56864,0,45.83709,45.5619,41.87567,41.94651,41.93549,42.1104,
,,,,,,,,,,,,,43.60504,11.89,98.48253,,,,42.25749,16.17989,98.53208,,,,45.3164,0,45.57166,45.32917,41.68846,41.74385,41.77245,41.96758,
,,,,,,,,,,,,,43.59461,11.81671,98.44592,,,,42.24987,16.10674,98.49797,,,,45.3298,0,45.55093,45.33437,41.70485,41.66657,41.72504,41.89914,
,,,,,,,,,,,,,43.60709,11.9389,98.40855,,,,42.26176,16.22889,98.46268,,,,45.28515,0,45.53897,45.31432,41.85257,41.88725,41.84533,42.03453,
,,,,,,,,,,,,,43.5989,11.88187,98.37006,,,,42.25526,16.17184,98.4268,,,,45.17187,0,45.43792,45.15923,41.79222,41.82261,41.8483,42.02616,
,,,,,,,,,,,,,43.6056,11.87916,98.33078,,,,42.26715,16.16916,98.38986,,,,45.13392,0,45.36918,45.14585,41.80041,41.7979,41.78379,41.94749,
,,,,,,,,,,,,,43.61249,11.89998,98.29089,,,,42.25284,16.18996,98.35188,,,,45.11532,0,45.32734,45.11298,41.87269,41.91697,41.89459,42.0388,
,,,,,,,,,,,,,43.60262,11.887,98.25043,,,,42.2718,16.17699,98.3129,,,,45.03664,0,45.26683,45.02903,41.86207,41.88261,41.86987,42.05517,
,,,,,,,,,,,,,43.60206,11.88871,98.20892,,,,42.24615,16.1787,98.27323,,,,44.97692,0,45.20182,44.97126,41.77806,41.81128,41.80368,41.97185,
,,,,,,,,,,,,,43.60188,11.8919,98.16688,,,,42.26622,16.18188,98.23272,,,,44.93451,0,45.15401,44.91183,41.77284,41.81945,41.75906,41.93856,
,,,,,,,,,,,,,43.6192,11.8892,98.12438,,,,42.25805,16.17919,98.19176,,,,44.8802,0,45.09573,44.86799,41.8047,41.83506,41.80517,41.96386,
,,,,,,,,,,,,,43.61603,11.88994,98.08141,,,,42.26102,16.17993,98.15031,,,,44.8229,0,45.04436,44.82416,41.76297,41.7979,41.77171,41.93187,
,,,,,,,,,,,,,43.5907,11.89035,98.03797,,,,42.25656,16.18033,98.10825,,,,44.79463,0,45.00626,44.76992,41.74304,41.78174,41.74791,41.91457,
,,,,,,,,,,,,,43.57729,11.88983,97.994,,,,42.26492,16.17982,98.06582,,,,44.74329,0,44.95396,44.72145,41.73932,41.78174,41.73601,41.93261,
,,,,,,,,,,,,,43.59759,11.89004,97.94978,,,,42.26492,16.18003,98.02277,,,,44.68841,0,44.91735,44.67483,41.73782,41.75499,41.72653,41.92201,
,,,,,,,,,,,,,43.60579,11.89007,97.90515,,,,42.26715,16.40006,97.97947,,,,44.66162,0,44.87401,44.64511,41.71622,41.76892,41.73917,41.90657,
,,,,,,,,,,,,,43.58995,11.88998,97.86067,,,,42.29913,16.6933,97.93639,,,,44.60061,0,44.81854,44.60128,41.71547,41.74292,41.70571,41.89393,
,,,,,,,,,,,,,43.58548,12.11003,97.81663,,,,42.27087,17.08446,97.89304,,,,44.58127,0,44.80005,44.56395,41.6974,41.73957,41.70998,41.8798,
,,,,,,,,,,,,,43.60709,12.40336,97.77297,,,,42.28946,17.38594,97.8498,,,,44.54239,0,44.74849,44.51955,41.68995,41.73698,41.70032,41.85822,
,,,,,,,,,,,,,43.6056,13.01446,97.72999,,,,42.30359,17.71457,97.80666,,,,44.50221,0,44.70647,44.47999,41.69237,41.72732,41.69363,41.8625,
,,,,,,,,,,,,,43.59293,13.60928,97.68719,,,,42.30062,18.05499,97.76388,,,,44.44343,0,44.66257,44.4304,41.68045,41.71914,41.68563,41.85357,
,,,,,,,,,,,,,43.59089,14.10903,97.64488,,,,42.29318,18.3785,97.72083,,,,44.41013,0,44.63175,44.41759,41.67151,41.70205,41.6795,41.82753,
,,,,,,,,,,,,,43.59815,14.45759,97.60257,,,,42.29746,18.70935,97.67813,,,,44.37665,0,44.5929,44.36038,41.66983,41.69239,41.68042,41.83144,
,,,,,,,,,,,,,43.57896,14.71864,97.56003,,,,42.29987,19.04095,97.6356,,,,44.34837,0,44.56077,44.32936,41.67076,41.69184,41.6609,41.84315,
,,,,,,,,,,,,,43.59591,15.08842,97.51797,,,,42.29393,19.3696,97.59309,,,,44.3147,0,44.52565,44.28088,41.6417,41.68292,41.67355,41.81879,
,,,,,,,,,,,,,43.58101,15.41488,97.47632,,,,42.28704,19.69996,97.55118,,,,44.26876,0,44.46962,44.24671,41.64748,41.69611,41.65514,41.80745,
,,,,,,,,,,,,,43.59219,15.73398,97.43539,,,,42.3088,20.25017,97.50945,,,,44.2522,0,44.46009,44.20901,41.6581,41.69332,41.64752,41.81582,
,,,,,,,,,,,,,43.58921,16.29243,97.395,,,,42.28798,20.65324,97.46815,,,,44.21723,0,44.40611,44.19266,41.63575,41.67029,41.64752,41.81507,
,,,,,,,,,,,,,43.58865,16.91376,97.35494,,,,42.27961,21.08113,97.4271,,,,44.19193,0,44.38183,44.16071,41.63779,41.65469,41.64324,41.79704,
,,,,,,,,,,,,,43.56387,17.41339,97.3157,,,,42.27459,21.54151,97.38626,,,,44.14729,0,44.33233,44.1258,41.6119,41.65301,41.63413,41.80094,
,,,,,,,,,,,,,43.60411,17.75319,97.27676,,,,42.28798,21.97196,97.34556,,,,44.09669,0,44.31739,44.09292,41.60948,41.64261,41.60532,41.78532,
,,,,,,,,,,,,,43.58325,18.02011,97.23808,,,,42.26641,22.41153,97.30548,,,,44.04684,0,44.27013,44.06618,41.62364,41.61233,41.60086,41.76653,
,,,,,,,,,,,,,43.59517,18.3889,97.19999,,,,42.27589,22.855,97.26563,,,,44.0247,0,44.21802,43.99151,41.57819,41.62775,41.61275,41.75537,
,,,,,,,,,,,,,43.60802,18.93407,97.16273,,,,42.28128,23.29283,97.22645,,,,43.98732,0,44.19243,43.96606,41.58955,41.60695,41.59863,41.74887,
,,,,,,,,,,,,,43.59014,19.54769,97.12649,,,,42.26567,23.95312,97.1879,,,,44.00015,0,44.18439,43.99114,41.57465,41.60397,41.59193,41.72729,
,,,,,,,,,,,,,43.58697,20.27689,97.09003,,,,42.2573,24.46698,97.1495,,,,43.9769,0,44.18421,43.99801,41.57241,41.59208,41.56274,41.71297,
,,,,,,,,,,,,,43.58176,20.68622,97.0544,,,,42.25284,25.00431,97.1115,,,,43.99997,0,44.23595,44.02847,41.55136,41.59431,41.54211,41.68545,
,,,,,,,,,,,,,43.58194,21.27027,97.01948,,,,42.27757,25.57481,97.07437,,,,44.02824,0,44.25537,44.07379,41.54242,41.57277,41.55382,41.71334,
,,,,,,,,,,,,,43.58027,21.84446,96.98536,,,,42.27292,26.11537,97.0378,,,,44.04387,0,44.28956,44.11595,41.54782,41.56831,41.55029,41.71093,
,,,,,,,,,,,,,43.58995,22.14698,96.95174,,,,42.27217,26.88483,97.00175,,,,44.07605,0,44.32038,44.11224,41.54317,41.59004,41.5555,41.71167,
,,,,,,,,,,,,,43.5989,22.1939,96.91862,,,,42.27366,27.51167,96.96663,,,,44.07418,0,44.33065,44.13824,41.52305,41.58187,41.53969,41.69084,
,,,,,,,,,,,,,43.59293,22.06178,96.88664,,,,42.25414,28.15729,96.93189,,,,44.10116,0,44.3695,44.14883,41.56645,41.56905,41.54211,41.71613,
,,,,,,,,,,,,,43.6043,22.13422,96.85601,,,,42.26641,28.39793,96.89802,,,,44.11381,0,44.38986,44.15774,41.55732,41.61085,41.54416,41.70051,
,,,,,,,,,,,,,43.59237,22.12996,96.82619,,,,42.27087,28.46229,96.86478,,,,44.1326,0,44.42105,44.17186,41.53888,41.60118,41.54787,41.7338,
,,,,,,,,,,,,,43.60262,22.10865,96.79732,,,,42.23518,28.33917,96.83228,,,,44.13929,0,44.43095,44.18895,41.5739,41.61308,41.55977,41.74199,
,,,,,,,,,,,,,43.59163,22.12428,96.76928,,,,42.25377,28.3998,96.8005,,,,44.14822,0,44.42274,44.19266,41.57595,41.62329,41.56814,41.73994,
,,,,,,,,,,,,,43.57729,22.12097,96.74211,,,,42.27459,28.40042,96.76965,,,,44.15417,0,44.42722,44.16443,41.57763,41.65153,41.5845,41.76449,
,,,,,,,,,,,,,43.58921,22.11797,96.71596,,,,42.24187,28.3798,96.73953,,,,44.14227,0,44.40462,44.15329,41.56869,41.64651,41.58896,41.78085,
,,,,,,,,,,,,,43.5758,22.12107,96.69076,,,,42.26622,28.39334,96.71006,,,,44.14153,0,44.37622,44.13397,41.5888,41.66416,41.57985,41.7829,
,,,,,,,,,,,,,43.56927,21.9,96.666,,,,42.25805,28.39119,96.68156,,,,44.11251,0,44.37996,44.13601,41.60203,41.65691,41.58766,41.79425,
,,,,,,,,,,,,,43.58548,21.60635,96.64197,,,,42.22849,28.38811,96.65378,,,,44.09967,0,44.34559,44.10945,41.60725,41.66639,41.59993,41.7868,
,,,,,,,,,,,,,43.61324,21.21581,96.61852,,,,42.25377,28.39088,96.6265,,,,44.1019,0,44.3017,44.08549,41.6132,41.66416,41.60141,41.77546,
,,,,,,,,,,,,,43.60188,20.91405,96.59533,,,,42.25581,28.39006,96.59979,,,,44.0634,0,44.27406,44.08995,41.62513,41.67976,41.60606,41.80169,
,,,,,,,,,,,,,43.61454,20.5854,96.57267,,,,42.25154,28.16968,96.57415,,,,44.03884,0,44.26266,44.02903,41.6363,41.68496,41.6135,41.80373,
,,,,,,,,,,,,,43.62199,20.24509,96.55053,,,,42.25284,27.87687,96.54916,,,,44.03419,0,44.2395,44.03126,41.63034,41.67623,41.61554,41.79704,
,,,,,,,,,,,,,43.63242,19.92151,96.5284,,,,42.25674,27.48554,96.52455,,,,44.01187,0,44.20065,44.01046,41.6581,41.67846,41.62688,41.81433,
,,,,,,,,,,,,,43.63932,19.59067,96.50675,,,,42.26771,27.18403,96.50031,,,,43.9635,0,44.17823,43.98297,41.63705,41.68793,41.61629,41.82158,
,,,,,,,,,,,,,43.64975,19.25909,96.48553,,,,42.26195,26.85548,96.47665,,,,43.97243,0,44.17767,43.95269,41.66089,41.70577,41.62763,41.84111,
,,,,,,,,,,,,,43.65552,18.93042,96.46422,,,,42.24856,26.51501,96.45351,,,,43.93374,0,44.15227,43.9421,41.65139,41.71376,41.63636,41.86101,
,,,,,,,,,,,,,43.65944,18.60006,96.44339,,,,42.25972,26.19151,96.43035,,,,43.92277,0,44.11024,43.89771,41.66704,41.74886,41.64083,41.84018,
,,,,,,,,,,,,,43.67117,18.26986,96.4225,,,,42.26771,25.86067,96.40731,,,,43.87645,0,44.07139,43.86428,41.67356,41.72063,41.65068,41.85078,
,,,,,,,,,,,,,43.65627,17.94011,96.40145,,,,42.24485,25.52906,96.38453,,,,43.85431,0,44.07214,43.86261,41.6743,41.71468,41.66853,41.8625,
,,,,,,,,,,,,,43.67638,17.61001,96.37987,,,,42.2625,25.20041,96.3616,,,,43.79479,0,44.02301,43.78757,41.66834,41.72583,41.67578,41.88277,
,,,,,,,,,,,,,43.6721,17.05999,96.35788,,,,42.2625,24.65005,96.33898,,,,43.77619,0,43.97426,43.73724,41.68473,41.71394,41.67299,41.85599,
,,,,,,,,,,,,,43.70693,16.43671,96.33471,,,,42.26195,24.24651,96.31585,,,,43.73713,0,43.93167,43.70956,41.69386,41.73252,41.67299,41.8863,
,,,,,,,,,,,,,43.69352,15.71557,96.31064,,,,42.25042,23.81899,96.29247,,,,43.68895,0,43.88834,43.67632,41.68176,41.72824,41.6728,41.8731,
,,,,,,,,,,,,,43.68309,15.08409,96.28587,,,,42.27515,23.57851,96.26864,,,,43.65844,0,43.84818,43.63676,41.66629,41.69908,41.6557,41.86622,
,,,,,,,,,,,,,43.72128,14.42546,96.26005,,,,42.25898,23.00134,96.244,,,,43.6311,0,43.83455,43.6154,41.65642,41.70725,41.66611,41.83962,
,,,,,,,,,,,,,43.69874,13.75504,96.23259,,,,42.28853,22.36628,96.21834,,,,43.61398,0,43.81661,43.57231,41.64301,41.68961,41.66183,41.84315,
,,,,,,,,,,,,,43.68905,13.10153,96.20378,,,,42.24633,21.66204,96.1919,,,,43.57827,0,43.76581,43.55522,41.66257,41.67679,41.6715,41.85227,
,,,,,,,,,,,,,43.69799,12.44067,96.17368,,,,42.27161,21.02322,96.16424,,,,43.54627,0,43.75254,43.52179,41.63649,41.67698,41.64845,41.81731,
,,,,,,,,,,,,,43.72202,11.77908,96.14209,,,,42.27663,20.36385,96.13558,,,,43.54385,0,43.72939,43.51863,41.6283,41.65301,41.63785,41.82251,
,,,,,,,,,,,,,43.69296,11.12043,96.10866,,,,42.29169,19.69637,96.10603,,,,43.50665,0,43.72173,43.49708,41.63351,41.66954,41.64008,41.81191,
,,,,,,,,,,,,,43.72556,10.90006,96.07478,,,,42.28203,19.04115,96.0752,,,,43.48582,0,43.67167,43.46978,41.62438,41.63314,41.61945,41.79406,
,,,,,,,,,,,,,43.71979,10.82652,96.04002,,,,42.28779,18.38046,96.04298,,,,43.48582,0,43.66046,43.44526,41.60818,41.63462,41.62242,41.79499,
,,,,,,,,,,,,,43.7019,10.94901,96.00459,,,,42.28853,17.71932,96.00982,,,,43.44582,0,43.66046,43.44155,41.59234,41.65078,41.61034,41.79797,
,,,,,,,,,,,,,43.69818,10.89186,95.9679,,,,42.30657,17.06031,95.9751,,,,43.43969,0,43.61787,43.4005,41.59607,41.60416,41.62967,41.7816,
,,,,,,,,,,,,,43.67862,10.88913,95.93011,,,,42.2811,16.40003,95.93925,,,,43.40564,0,43.60517,43.40069,41.5888,41.62552,41.58301,41.78011,
,,,,,,,,,,,,,43.70246,10.91,95.89137,,,,42.29076,16.17989,95.90269,,,,43.36528,0,43.58873,43.37301,41.58806,41.6389,41.60662,41.7457,
,,,,,,,,,,,,,43.6952,10.897,95.85159,,,,42.29913,16.10674,95.86475,,,,43.37793,0,43.56931,43.34701,41.57465,41.60788,41.59918,41.75184,
,,,,,,,,,,,,,43.69669,10.89871,95.81062,,,,42.27738,16.22889,95.82562,,,,43.32956,0,43.52373,43.31655,41.58489,41.61363,41.59379,41.75779,
,,,,,,,,,,,,,43.71066,10.9019,95.76903,,,,42.30415,16.17184,95.78593,,,,43.31059,0,43.52467,43.29203,41.56869,41.59821,41.56423,41.74199,
,,,,,,,,,,,,,43.71979,10.8992,95.7263,,,,42.29467,16.16916,95.74489,,,,43.2985,0,43.49908,43.26083,41.55956,41.59673,41.5555,41.74868,
,,,,,,,,,,,,,43.70544,10.89994,95.68296,,,,42.29448,16.18996,95.70292,,,,43.27301,0,43.47461,43.24913,41.56627,41.59821,41.53895,41.7338,
,,,,,,,,,,,,,43.72705,10.90035,95.63873,,,,42.29746,16.17698,95.66038,,,,43.23004,0,43.43706,43.24077,41.55155,41.57202,41.5726,41.72432,
,,,,,,,,,,,,,43.70712,10.89983,95.59393,,,,42.30564,16.1787,95.61707,,,,43.21721,0,43.42137,43.18876,41.54913,41.58317,41.55308,41.72785,
,,,,,,,,,,,,,43.67508,10.90004,95.54859,,,,42.30787,16.18188,95.57278,,,,43.19061,0,43.39485,43.18598,41.53795,41.59134,41.55233,41.73176,
,,,,,,,,,,,,,43.68309,10.90007,95.50262,,,,42.30787,16.17919,95.52792,,,,43.18521,0,43.37449,43.16072,41.54838,41.58707,41.5726,41.73008,
,,,,,,,,,,,,,43.69576,10.89998,95.45642,,,,42.30043,16.17992,95.4826,,,,43.14503,0,43.33638,43.14419,41.55583,41.56385,41.56219,41.72264,
,,,,,,,,,,,,,43.69818,11.12003,95.41,,,,42.3101,16.18033,95.43681,,,,43.12959,0,43.33545,43.1115,41.53125,41.58484,41.53839,41.72506,
,,,,,,,,,,,,,43.70787,11.41336,95.36376,,,,42.285,16.17982,95.39091,,,,43.13034,0,43.30855,43.10073,41.53665,41.57592,41.52928,41.73083,
,,,,,,,,,,,,,43.70023,12.02446,95.31805,,,,42.31623,16.18002,95.34475,,,,43.08625,15,43.29753,43.06636,41.52826,41.54472,41.51366,41.71818,
,,,,,,,,,,,,,43.71308,12.39928,95.27233,,,,42.27812,16.18006,95.29864,,,,43.07286,15,43.28259,43.05225,41.51933,41.55531,41.51887,41.70851,
,,,,,,,,,,,,,43.70041,12.8257,95.22648,,,,42.29448,16.17997,95.25235,,,,43.04179,15,43.24897,43.04018,41.6283,41.65394,41.58747,41.77937,
,,,,,,,,,,,,,43.71755,13.07648,95.18077,,,,42.28798,16.40001,95.20625,,,,43.04459,15,43.23552,42.99876,41.75552,41.75555,41.72504,41.89672,
,,,,,,,,,,,,,43.7034,13.42715,95.13507,,,,42.30266,16.69335,95.16024,,,,43.0098,15,43.20264,42.98817,41.67952,41.73345,41.71073,41.88686,
,,,,,,,,,,,,,43.7183,13.76978,95.08965,,,,42.30564,17.08444,95.11437,,,,42.99789,15,43.17687,42.96885,41.55825,41.60118,41.56516,41.7457,
,,,,,,,,,,,,,43.72258,14.08447,95.04499,,,,42.30117,17.38593,95.06916,,,,42.98897,15,43.15334,42.93264,41.62233,41.59729,41.56498,41.72711,
,,,,,,,,,,,,,43.71085,14.64047,95.00117,,,,42.30136,17.71457,95.02411,,,,42.97092,15,43.14511,42.94081,41.81662,41.81499,41.77096,41.90062,
,,,,,,,,,,,,,43.72333,15.2649,94.9576,,,,42.293,18.05498,94.97977,,,,42.94265,15,43.14194,42.91109,41.7205,41.79196,41.79699,41.97557,
,,,,,,,,,,,,,43.7183,15.98328,94.9147,,,,42.31158,18.3785,94.93579,,,,42.90916,14.98125,43.10757,42.91072,41.52603,41.57295,41.54713,41.72636,
,,,,,,,,,,,,,43.7183,16.61622,94.87177,,,,42.29467,18.70935,94.89241,,,,42.89056,14.99953,43.11654,42.89326,41.66834,41.68274,41.62317,41.74124,
,,,,,,,,,,,,,43.70563,17.0548,94.8289,,,,42.28872,19.26094,94.84904,,,,42.89075,15.01827,43.08908,42.87097,41.7056,41.74608,41.74568,41.89597,
,,,,,,,,,,,,,43.71047,17.65143,94.78642,,,,42.27013,19.66293,94.80611,,,,42.86229,15.03748,43.05228,42.85909,41.64599,41.66267,41.60978,41.80317,
,,,,,,,,,,,,,43.69967,18.20748,94.74482,,,,42.29746,20.09108,94.76371,,,,42.85057,15.05716,43.04724,42.83512,41.95688,41.96824,41.92508,42.01295,
,,,,,,,,,,,,,43.71308,18.9579,94.70359,,,,42.28779,20.55165,94.72157,,,,42.83569,15.09609,43.02912,42.80708,41.70206,41.78973,41.83213,42.0256,
,,,,,,,,,,,,,43.69278,19.37227,94.66269,,,,42.285,20.98189,94.6802,,,,42.8288,15.13599,43.00372,42.78628,41.58638,41.60118,41.57093,41.73157,
,,,,,,,,,,,,,43.69594,19.72589,94.62205,,,,42.29541,21.64154,94.63927,,,,42.8156,15.15814,42.99102,42.77346,41.76297,41.77951,41.72151,41.86473,
,,,,,,,,,,,,,43.72426,20.01202,94.58191,,,,42.29169,21.93836,94.59892,,,,42.78881,15.18085,42.98373,42.76009,41.95912,41.96676,41.94274,42.08939,
,,,,,,,,,,,,,43.71811,20.58339,94.54246,,,,42.3153,22.62059,94.5587,,,,42.78044,15.22287,42.9531,42.75433,41.68473,41.75592,41.77096,41.96758,
,,,,,,,,,,,,,43.70041,21.2071,94.50349,,,,42.27515,22.94683,94.51911,,,,42.74919,15.24719,42.96729,42.72164,41.673,41.66509,41.62223,41.7749,
,,,,,,,,,,,,,43.70768,21.92084,94.46559,,,,42.27161,23.60193,94.48022,,,,42.70473,15.27212,42.92377,42.73037,41.89355,41.91902,41.89385,41.99435,
,,,,,,,,,,,,,43.72779,22.55711,94.42805,,,,42.29913,24.15645,94.44175,,,,42.70752,15.31642,42.89482,42.68282,41.77284,41.74831,41.76278,41.96534,
,,,,,,,,,,,,,43.69352,23.21502,94.39174,,,,42.28333,24.8884,94.40409,,,,42.71292,15.34308,42.89165,42.68951,41.95763,41.97642,41.9169,42.06633,
,,,,,,,,,,,,,43.70097,23.44432,94.35587,,,,42.29318,25.53559,94.36707,,,,42.69878,15.38916,42.86269,42.6531,41.82407,41.85753,41.8708,42.04178,
,,,,,,,,,,,,,43.70861,23.51215,94.32093,,,,42.28482,26.18015,94.33089,,,,42.66214,15.43639,42.84924,42.64735,41.6825,41.69017,41.67373,41.84315,
,,,,,,,,,,,,,43.70992,23.3905,94.28679,,,,42.293,26.85471,94.29527,,,,42.64967,15.46605,42.84103,42.61614,41.90678,41.91029,41.82302,41.96218,
,,,,,,,,,,,,,43.72128,23.44899,94.25355,,,,42.2798,27.51015,94.26042,,,,42.62363,15.5152,42.80871,42.57899,42.0992,42.14732,42.10932,42.24412,
,,,,,,,,,,,,,43.73301,23.45054,94.22122,,,,42.28352,27.72834,94.22673,,,,42.6147,15.56558,42.79097,42.59664,41.73112,41.78471,41.79699,41.99659,
,,,,,,,,,,,,,43.72277,23.43001,94.18974,,,,42.28482,27.8044,94.19367,,,,42.59591,15.59847,42.79022,42.59682,41.78383,41.76744,41.69511,41.83646,
,,,,,,,,,,,,,43.71364,23.44318,94.1594,,,,42.29244,27.68096,94.16117,,,,42.61396,15.63218,42.7975,42.62413,41.92336,41.95933,41.92266,42.06279,
,,,,,,,,,,,,,43.70172,23.44124,94.13045,,,,42.2612,27.7379,94.12953,,,,42.64149,15.68549,42.8343,42.66648,41.98501,41.96434,41.92118,42.05963,
,,,,,,,,,,,,,43.71532,23.43814,94.10257,,,,42.28872,27.74109,94.09889,,,,42.66455,15.74012,42.86998,42.70957,42.07889,42.1005,42.08552,42.22255,
,,,,,,,,,,,,,43.71159,23.44086,94.07571,,,,42.28853,27.71998,94.06896,,,,42.71738,15.79613,42.92676,42.76176,41.80116,41.8618,41.87228,42.05461,
,,,,,,,,,,,,,43.70246,23.22008,94.04967,,,,42.27961,27.73299,94.04002,,,,42.74342,15.85353,42.98597,42.81525,41.84512,41.8306,41.79866,41.95177,
,,,,,,,,,,,,,43.69893,22.92636,94.02431,,,,42.2811,27.73135,94.01198,,,,42.7663,15.89362,43.02184,42.83754,42.11932,42.08193,42.00763,42.16452,
,,,,,,,,,,,,,43.70116,22.53577,93.99934,,,,42.26195,27.72811,93.9846,,,,42.80946,15.95346,43.06723,42.85593,42.05971,42.1345,42.1465,42.29638,
,,,,,,,,,,,,,43.72314,22.23407,93.975,,,,42.26715,27.73082,93.95808,,,,42.83495,16.0148,43.11504,42.91481,41.78682,41.81797,41.79922,42.01147,
,,,,,,,,,,,,,43.72184,21.9054,93.95091,,,,42.26994,27.73009,93.93222,,,,42.85578,16.05892,43.1608,42.91629,42.01854,42.03512,41.94888,42.0799,
,,,,,,,,,,,,,43.74195,21.56508,93.92743,,,,42.28128,27.50967,93.90738,,,,42.89745,16.12289,43.19069,42.95269,42.03866,42.13245,42.07511,42.28355,
,,,,,,,,,,,,,43.75406,21.24152,93.90474,,,,42.27961,27.21686,93.88349,,,,42.91381,16.18846,43.20769,42.94824,42.15731,42.24316,42.15245,42.34083,
,,,,,,,,,,,,,43.75034,20.91067,93.88268,,,,42.29374,26.82554,93.85989,,,,42.94041,16.25567,43.20097,42.96217,42.12807,42.24224,42.21045,42.4234,
,,,,,,,,,,,,,43.74568,20.57909,93.86066,,,,42.27887,26.52403,93.83719,,,,42.93763,16.32456,43.20041,42.9891,41.92484,42.01134,41.93177,42.18405,
,,,,,,,,,,,,,43.73916,20.25042,93.83898,,,,42.27329,26.19548,93.81489,,,,42.96367,16.37643,43.18005,42.9852,42.1616,42.20973,42.08868,42.23371,
,,,,,,,,,,,,,43.75108,19.92006,93.81735,,,,42.28054,25.85501,93.7927,,,,42.93223,16.44834,43.18695,42.96904,42.44343,42.53796,42.47612,42.62667,
,,,,,,,,,,,,,43.75983,19.58986,93.79596,,,,42.2811,25.53151,93.7711,,,,42.93837,16.52205,43.19144,42.98223,42.00308,42.12874,42.10579,42.36612,
,,,,,,,,,,,,,43.76151,19.26011,93.77443,,,,42.28649,25.20067,93.7495,,,,42.94656,16.5976,43.17257,42.96291,42.08131,42.08694,42.00391,42.18684,
,,,,,,,,,,,,,43.77082,18.93001,93.75307,,,,42.29225,24.86906,93.72771,,,,42.92126,16.65629,43.14586,42.95864,42.34657,42.3849,42.314,42.47492,
,,,,,,,,,,,,,43.78815,18.59999,93.73091,,,,42.2863,24.54041,93.70592,,,,42.93818,16.7352,43.14736,42.93765,42.50062,42.56564,42.56015,42.75221,
,,,,,,,,,,,,,43.76505,18.05004,93.70838,,,,42.27385,24.21005,93.68398,,,,42.94041,16.81608,43.14194,42.92502,42.14167,42.26304,42.24633,42.48756,
,,,,,,,,,,,,,43.76375,17.42668,93.68513,,,,42.26939,23.65984,93.6615,,,,42.93074,16.91773,43.12401,42.89697,42.17594,42.19765,42.12716,42.29861,
,,,,,,,,,,,,,43.77567,16.70557,93.661,,,,42.27013,23.03677,93.63879,,,,42.90396,16.96614,43.12195,42.88861,42.62356,42.6197,42.50121,42.60733,
,,,,,,,,,,,,,43.78387,16.0741,93.63563,,,,42.27441,22.53555,93.61504,,,,42.88238,17.03406,43.10477,42.89456,42.47976,42.53444,42.5317,42.75537,
,,,,,,,,,,,,,43.7658,15.41545,93.6091,,,,42.2612,21.97739,93.59079,,,,42.88926,17.1032,43.10458,42.87301,42.22065,42.24892,42.15561,42.3877,
,,,,,,,,,,,,,43.78592,14.74504,93.58167,,,,42.2798,21.41657,93.56579,,,,42.85578,17.15484,43.06069,42.84552,42.4561,42.49059,42.40975,42.56493,
,,,,,,,,,,,,,43.76282,14.09153,93.55269,,,,42.27366,20.6565,93.53975,,,,42.84164,17.20728,43.05844,42.83067,42.69286,42.75734,42.694,42.84743,
,,,,,,,,,,,,,43.77474,13.43067,93.52232,,,,42.30043,20.03015,93.51251,,,,42.82378,17.26007,43.02258,42.80169,42.52223,42.62936,42.67225,42.87663,
,,,,,,,,,,,,,43.78983,12.76908,93.4907,,,,42.27682,19.38107,93.48445,,,,42.80351,17.33192,42.99494,42.77197,42.28677,42.34199,42.27069,42.49872,
,,,,,,,,,,,,,43.77325,12.11043,93.45802,,,,42.28853,18.70258,93.45516,,,,42.75607,17.38626,42.95534,42.743,42.81524,42.73282,42.57837,42.70385,
,,,,,,,,,,,,,43.77176,11.45006,93.42442,,,,42.30136,18.05127,93.42439,,,,42.72631,17.4414,42.93367,42.69564,42.77351,42.84576,42.82841,43.05368,
,,,,,,,,,,,,,43.7943,10.78986,93.3896,,,,42.27775,17.39164,93.39261,,,,42.70232,17.51561,42.88361,42.66889,42.27858,42.3405,42.28798,42.53499,
,,,,,,,,,,,,,43.77921,10.57012,93.35413,,,,42.28798,16.7285,93.35951,,,,42.7025,17.57232,42.864,42.64568,42.58202,42.56936,42.49991,42.61979,
,,,,,,,,,,,,,43.76654,10.49668,93.31799,,,,42.30731,16.51047,93.32504,,,,42.64446,17.61107,42.85055,42.63769,43.0153,43.05381,43.04797,43.21938,
,,,,,,,,,,,,,43.79355,10.61889,93.28127,,,,42.30285,16.43687,93.28951,,,,42.64149,17.68719,42.83561,42.61466,42.44045,42.59685,42.66853,42.93539,
,,,,,,,,,,,,,43.76337,10.56189,93.24367,,,,42.29244,16.55861,93.25279,,,,42.6227,17.74579,42.80516,42.605,42.3747,42.35759,42.34059,42.47324,
