Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,,,,,,,44.47364,25.5187,97.09525,,,,41.07771,26.40996,95.46292,,,,44.56136,0,45.26328,45.30484,44.99297,44.80848,44.32796,44.53628,
,,,,,,,,,,,,,44.46786,26.19505,97.06509,,,,41.07325,26.40996,95.4297,,,,44.55839,0,45.26794,45.25878,44.9885,44.78823,44.33335,44.52345,
,,,,,,,,,,,,,44.44998,26.85042,97.03482,,,,41.06934,26.40996,95.39646,,,,44.56285,0,45.27224,45.26899,44.99223,44.78099,44.35027,44.50132,
,,,,,,,,,,,,,44.46544,27.50805,97.00469,,,,41.07697,26.40996,95.36364,,,,44.54071,0,45.24535,45.27587,45.01402,44.78693,44.33762,44.51471,
,,,,,,,,,,,,,44.46489,28.17117,96.97453,,,,41.10429,26.40996,95.33092,,,,44.52881,0,45.2291,45.27661,44.97285,44.78173,44.33632,44.51936,
,,,,,,,,,,,,,44.45874,28.38988,96.94458,,,,41.09555,26.40996,95.29829,,,,44.49588,0,45.24628,45.24838,44.98329,44.76669,44.32498,44.49834,
,,,,,,,,,,,,,44.44402,28.46304,96.91445,,,,41.08663,26.40996,95.2661,,,,44.49458,0,45.22966,45.23798,44.96243,44.78099,44.34655,44.50727,
,,,,,,,,,,,,,44.45874,28.34136,96.88464,,,,41.08496,26.40996,95.23442,,,,44.4678,0,45.2276,45.23203,44.96988,44.77932,44.30936,44.48941,
,,,,,,,,,,,,,44.46936,28.39809,96.85516,,,,41.07603,26.40996,95.20264,,,,44.46687,0,45.22218,45.24076,44.96243,44.75331,44.33316,44.51099,
,,,,,,,,,,,,,44.43806,28.40083,96.82608,,,,41.08068,26.40996,95.17128,,,,44.45273,0,45.21247,45.22163,44.98031,44.78378,44.34525,44.49555,
,,,,,,,,,,,,,44.44551,28.3801,96.7979,,,,41.08812,26.40996,95.13966,,,,44.43785,0,45.20145,45.24541,44.95646,44.7808,44.33484,44.49834,
,,,,,,,,,,,,,44.45576,28.39301,96.77077,,,,41.04145,26.40996,95.10873,,,,44.42445,0,45.17978,45.21996,44.9669,44.78767,44.31699,44.50132,
,,,,,,,,,,,,,44.43192,28.39131,96.74555,,,,41.07752,26.40996,95.07784,,,,44.39618,0,45.20369,45.20213,44.95516,44.7912,44.31327,44.50299,
,,,,,,,,,,,,,44.44533,28.38814,96.72219,,,,41.08068,26.40996,95.04691,,,,44.41404,0,45.16932,45.17799,44.96243,44.77207,44.32721,44.47398,
,,,,,,,,,,,,,44.42894,28.17082,96.70044,,,,41.09407,26.40996,95.01631,,,,44.39916,0,45.15868,45.17706,44.96261,44.78229,44.31234,44.50727,
,,,,,,,,,,,,,44.44924,27.87676,96.68118,,,,41.08644,26.40996,94.98605,,,,44.39637,0,45.16764,45.16368,44.95646,44.7496,44.30509,44.48272,
,,,,,,,,,,,,,44.44086,27.48524,96.66348,,,,41.07083,26.40996,94.95544,,,,44.38,0,45.16316,45.16573,44.96857,44.74811,44.31699,44.4777,
,,,,,,,,,,,,,44.43937,27.18427,96.64734,,,,41.09109,26.40996,94.92503,,,,44.38204,0,45.13944,45.14864,44.92368,44.75127,44.31457,44.47695,
,,,,,,,,,,,,,44.48873,26.85542,96.63276,,,,41.06879,26.40996,94.89486,,,,44.40065,0,45.13701,45.15087,44.94473,44.75702,44.33167,44.46654,
,,,,,,,,,,,,,44.48724,26.51498,96.61892,,,,41.07232,26.40996,94.86427,,,,44.38279,0,45.1372,45.13396,44.94305,44.73771,44.30788,44.44868,
,,,,,,,,,,,,,44.54238,26.19156,96.60547,,,,41.06879,26.40996,94.83398,,,,44.38874,0,45.1626,45.1414,44.92387,44.74755,44.29914,44.47751,
,,,,,,,,,,,,,44.54759,25.86065,96.59169,,,,41.07622,26.40996,94.8037,,,,44.40808,0,45.11833,45.11149,44.92294,44.73325,44.31532,44.45668,
,,,,,,,,,,,,,44.55057,25.52906,96.57771,,,,41.07697,26.40996,94.77386,,,,44.39637,0,45.11478,45.10722,44.91325,44.71857,44.27516,44.45761,
,,,,,,,,,,,,,44.55877,25.20042,96.56292,,,,41.05912,26.40996,94.74403,,,,44.36809,0,45.11702,45.09533,44.91921,44.73492,44.29542,44.43529,
,,,,,,,,,,,,,44.57218,24.87005,96.54687,,,,41.07158,26.40996,94.71521,,,,44.35526,0,45.11553,45.08865,44.9343,44.7273,44.28854,44.43883,
,,,,,,,,,,,,,44.59155,24.53984,96.52914,,,,41.06507,26.40996,94.68636,,,,44.36493,0,45.10339,45.09961,44.90598,44.72285,44.28557,44.42469,
,,,,,,,,,,,,,44.5841,24.21011,96.50964,,,,41.08663,26.40996,94.65823,,,,44.34261,0,45.10955,45.0788,44.92387,44.726,44.2878,44.41948,
,,,,,,,,,,,,,44.60105,23.88,96.48787,,,,41.07232,26.40996,94.63029,,,,44.36493,0,45.10806,45.08419,44.92089,44.70055,44.28148,44.43455,
,,,,,,,,,,,,,44.59453,23.32998,96.4636,,,,41.06005,26.40996,94.60312,,,,44.35619,0,45.08247,45.06859,44.91176,44.67994,44.2798,44.40777,
,,,,,,,,,,,,,44.59286,22.7067,96.43715,,,,41.0686,26.18996,94.57629,,,,44.35321,0,45.07948,45.08196,44.90971,44.69777,44.29449,44.40758,
,,,,,,,,,,,,,44.58019,21.98556,96.4085,,,,41.05912,25.89662,94.5496,,,,44.33963,0,45.10413,45.06116,44.91343,44.6909,44.27906,44.40907,
,,,,,,,,,,,,,44.58932,21.35408,96.37832,,,,41.07027,25.50551,94.5229,,,,44.3413,0,45.08546,45.02847,44.90058,44.69461,44.26939,44.40107,
,,,,,,,,,,,,,44.56939,20.69545,96.34697,,,,41.04796,25.20403,94.49656,,,,44.31508,0,45.05352,45.0372,44.89257,44.6857,44.2798,44.40609,
,,,,,,,,,,,,,44.57665,20.02503,96.31416,,,,41.07678,24.87539,94.47054,,,,44.30782,0,45.07537,45.01937,44.89835,44.67678,44.25303,44.39717,
,,,,,,,,,,,,,44.56752,19.37152,96.28,,,,41.07027,24.53498,94.44427,,,,44.29666,0,45.0453,45.03645,44.87469,44.64706,44.28557,44.40926,
,,,,,,,,,,,,,44.54089,18.71066,96.24488,,,,41.07752,23.99147,94.41817,,,,44.28476,0,45.0453,45.01435,44.88121,44.65244,44.28854,44.38992,
,,,,,,,,,,,,,44.53194,18.04907,96.20853,,,,41.07306,23.58728,94.39201,,,,44.27118,0,45.03614,45.00896,44.87618,44.64873,44.2917,44.39587,
,,,,,,,,,,,,,44.54834,17.39042,96.17101,,,,41.07901,22.93791,94.36611,,,,44.24607,0,45.04156,45.00748,44.88885,44.62179,44.26326,44.40033,
,,,,,,,,,,,,,44.5176,16.73005,96.1327,,,,41.06507,22.62555,94.33965,,,,44.24737,0,45.03764,44.99132,44.86575,44.62922,44.26549,44.40609,
,,,,,,,,,,,,,44.52449,16.06985,96.09341,,,,41.08217,21.95025,94.31355,,,,44.23565,0,45.03035,44.98519,44.84489,44.62551,44.26177,44.37857,
,,,,,,,,,,,,,44.52002,15.41011,96.05338,,,,41.06804,21.62457,94.287,,,,44.22951,0,45.00551,44.96439,44.84768,44.59969,44.25731,44.3808,
,,,,,,,,,,,,,44.5312,14.75,96.01244,,,,41.05243,20.96679,94.25998,,,,44.18412,0,45.00925,44.96903,44.84153,44.58632,44.24857,44.37206,
,,,,,,,,,,,,,44.48873,14.08998,95.97067,,,,41.07158,20.41387,94.23264,,,,44.20589,0,44.99131,44.9629,44.84321,44.57127,44.26122,44.36072,
,,,,,,,,,,,,,44.53045,13.43003,95.92815,,,,41.05837,19.68174,94.20471,,,,44.19454,0,45.00794,44.94526,44.83147,44.58483,44.25303,44.38378,
,,,,,,,,,,,,,44.51555,12.77001,95.88502,,,,41.0844,19.03413,94.17587,,,,44.17761,0,44.9943,44.94229,44.82458,44.5787,44.25935,44.37653,
,,,,,,,,,,,,,44.50065,12.11001,95.84133,,,,41.05986,18.82991,94.14629,,,,44.1685,0,45.01074,44.95102,44.83278,44.56532,44.26345,44.36816,
,,,,,,,,,,,,,44.50717,11.89001,95.7973,,,,41.07603,18.74193,94.11588,,,,44.15752,0,44.96311,44.97925,44.82402,44.62049,44.23519,44.357,
,,,,,,,,,,,,,44.49301,11.81668,95.75318,,,,41.07306,18.86866,94.08443,,,,44.14915,0,44.99057,45.00915,44.84712,44.64185,44.25136,44.32352,
,,,,,,,,,,,,,44.49469,11.9389,95.70927,,,,41.06209,18.8135,94.0524,,,,44.1804,0,44.97637,45.04927,44.83892,44.6857,44.26047,44.32873,
,,,,,,,,,,,,,44.4878,11.88186,95.66531,,,,41.07176,18.80803,94.01955,,,,44.16719,0,44.98403,45.07583,44.87674,44.73492,44.25824,44.31831,
,,,,,,,,,,,,,44.48798,11.87915,95.62092,,,,41.06637,18.83006,93.98589,,,,44.17612,0,44.98384,45.10574,44.9125,44.79715,44.24095,44.34528,
,,,,,,,,,,,,,44.49618,11.89997,95.57706,,,,41.05763,18.8172,93.95129,,,,44.22226,0,45.00327,45.10648,44.93132,44.8499,44.22775,44.33338,
,,,,,,,,,,,,,44.48854,11.88699,95.53301,,,,41.06116,18.81843,93.91646,,,,44.23044,0,45.00028,45.12784,44.96857,44.87535,44.23221,44.33022,
,,,,,,,,,,,,,44.48035,11.8887,95.48908,,,,41.06432,18.8219,93.8808,,,,44.25723,0,45.01672,45.16071,45.00266,44.91158,44.24244,44.33765,
,,,,,,,,,,,,,44.48873,11.89189,95.44559,,,,41.07027,18.81918,93.84484,,,,44.26225,0,45.02737,45.17687,45.03861,44.91603,44.25433,44.349,
,,,,,,,,,,,,,44.48631,11.8892,95.40224,,,,41.06711,18.81984,93.80818,,,,44.28457,0,45.02961,45.17093,45.02278,44.94743,44.24709,44.32743,
,,,,,,,,,,,,,44.46619,11.88993,95.35921,,,,41.06581,18.8203,93.77084,,,,44.28159,0,45.03932,45.1726,45.06245,44.96823,44.23054,44.33189,
,,,,,,,,,,,,,44.47364,11.89034,95.31639,,,,41.06562,18.81977,93.7328,,,,44.29815,0,45.04231,45.183,45.06469,44.95857,44.22329,44.33933,
,,,,,,,,,,,,,44.46768,12.10982,95.27413,,,,41.05094,18.81997,93.69451,,,,44.29071,0,45.05277,45.19321,45.07922,44.94817,44.235,44.3795,
,,,,,,,,,,,,,44.49152,12.40336,95.23257,,,,41.04499,18.82002,93.65607,,,,44.28178,0,45.02288,45.20975,45.09133,44.95764,44.23351,44.38378,
,,,,,,,,,,,,,44.48277,12.79451,95.19167,,,,41.0686,18.81992,93.61729,,,,44.31154,0,45.03017,45.22739,45.10176,44.94873,44.22013,44.40907,
,,,,,,,,,,,,,44.47532,13.3159,95.15126,,,,41.07158,18.81997,93.57793,,,,44.31657,0,45.02269,45.23705,45.09431,44.93164,44.22031,44.40405,
,,,,,,,,,,,,,44.47234,13.71792,95.11054,,,,41.07771,18.81997,93.53834,,,,44.31731,0,45.01298,45.23798,45.09505,44.92495,44.21864,44.44627,
,,,,,,,,,,,,,44.46917,14.15611,95.07005,,,,41.05224,18.81995,93.49834,,,,44.34577,0,45.00943,45.23705,45.09654,44.9439,44.2047,44.47007,
,,,,,,,,,,,,,44.47364,14.38997,95.02985,,,,41.05986,19.03996,93.45834,,,,44.34503,0,45.02269,45.24225,45.07419,44.92346,44.24244,44.45984,
,,,,,,,,,,,,,44.47532,14.748,94.99043,,,,41.05094,19.33329,93.41827,,,,44.32642,0,44.99449,45.25265,45.08164,44.92198,44.23351,44.46784,
,,,,,,,,,,,,,44.48873,15.31136,94.95148,,,,41.05745,19.7244,93.37813,,,,44.3307,0,45.03017,45.25507,45.0699,44.91603,44.22106,44.46877,
,,,,,,,,,,,,,44.45594,15.91645,94.9131,,,,41.07325,20.02589,93.33792,,,,44.3361,0,44.99636,45.26454,45.05929,44.92718,44.23816,44.47602,
,,,,,,,,,,,,,44.46619,16.42527,94.87494,,,,41.06284,20.35453,93.29784,,,,44.3041,0,45.01522,45.28553,45.05929,44.89523,44.22106,44.49257,
,,,,,,,,,,,,,44.47904,16.76436,94.83714,,,,41.06711,20.69494,93.25731,,,,44.31973,0,45.01242,45.26231,45.04904,44.87164,44.21864,44.50057,
,,,,,,,,,,,,,44.47364,17.02869,94.79976,,,,41.05837,21.01845,93.21684,,,,44.30689,0,45.00252,45.26324,45.03992,44.86866,44.22682,44.51489,
,,,,,,,,,,,,,44.4565,17.39944,94.76285,,,,41.05373,21.56931,93.17657,,,,44.29517,0,44.98534,45.24095,45.04159,44.84173,44.21567,44.50355,
,,,,,,,,,,,,,44.46339,17.94416,94.72626,,,,41.0725,21.97423,93.13601,,,,44.28178,0,44.98384,45.21123,45.00266,44.83746,44.21585,44.51024,
,,,,,,,,,,,,,44.45725,18.55743,94.69008,,,,41.06116,22.40066,93.09525,,,,44.25946,0,44.98534,45.20826,45.01309,44.82241,44.22682,44.51564,
,,,,,,,,,,,,,44.4565,19.28701,94.65411,,,,41.05819,22.6414,93.05481,,,,44.24607,0,44.96442,45.18579,45.00415,44.78545,44.22608,44.50373,
,,,,,,,,,,,,,44.47084,19.9162,94.61848,,,,41.04778,23.21877,93.01398,,,,44.23788,0,44.95993,45.17093,45.00117,44.81498,44.22329,44.49387,
,,,,,,,,,,,,,44.45874,20.57355,94.58307,,,,41.0435,23.63361,92.97356,,,,44.24588,0,44.95564,45.1726,44.97602,44.78378,44.22608,44.47825,
,,,,,,,,,,,,,44.4498,21.24559,94.54803,,,,41.04183,24.26459,92.93272,,,,44.21035,0,44.93416,45.15403,44.97137,44.77653,44.19782,44.47156,
,,,,,,,,,,,,,44.48109,21.89845,94.51355,,,,41.04499,24.58566,92.89229,,,,44.19677,0,44.92258,45.1674,44.95498,44.7704,44.19038,44.44627,
,,,,,,,,,,,,,44.46191,22.55919,94.47923,,,,41.07603,25.26129,92.85185,,,,44.18338,0,44.93771,45.14864,44.96112,44.74142,44.21883,44.46579,
,,,,,,,,,,,,,44.47308,23.00108,94.44533,,,,41.06265,25.80384,92.81138,,,,44.1804,0,44.93378,45.1414,44.94156,44.76167,44.20544,44.42934,
,,,,,,,,,,,,,44.45129,23.58624,94.41165,,,,41.0448,26.53693,92.77106,,,,44.18654,0,44.92108,45.14288,44.94603,44.74829,44.21716,44.41967,
,,,,,,,,,,,,,44.44402,24.14884,94.37852,,,,41.07455,27.18735,92.73093,,,,44.18952,0,44.90782,45.14121,44.93709,44.73176,44.19262,44.43213,
,,,,,,,,,,,,,44.45725,24.89872,94.34547,,,,41.07473,27.82937,92.69079,,,,44.17612,0,44.92706,45.13174,44.92387,44.71839,44.19633,44.42785,
,,,,,,,,,,,,,44.45427,25.53126,94.31285,,,,41.06581,28.50455,92.65121,,,,44.18505,0,44.88877,45.12654,44.93262,44.74086,44.20173,44.42246,
,,,,,,,,,,,,,44.44086,26.17961,94.28003,,,,41.06284,29.16043,92.61169,,,,44.18338,0,44.87775,45.11446,44.91195,44.74811,44.18443,44.42413,
,,,,,,,,,,,,,44.46023,26.63653,94.24762,,,,41.05094,29.81812,92.57219,,,,44.17743,0,44.86598,45.11,44.91865,44.73046,44.19038,44.42097,
,,,,,,,,,,,,,44.44551,27.2158,94.21548,,,,41.0725,30.26103,92.5328,,,,44.17147,0,44.85253,45.11762,44.90002,44.72953,44.1889,44.41074,
,,,,,,,,,,,,,44.45445,27.77731,94.1841,,,,41.05819,30.40652,92.49406,,,,44.17017,0,44.87177,45.11,44.91567,44.74216,44.19949,44.40777,
,,,,,,,,,,,,,44.45427,28.52988,94.15279,,,,41.07009,30.38189,92.45522,,,,44.18059,0,44.84954,45.08642,44.92368,44.74365,44.2047,44.40014,
,,,,,,,,,,,,,44.43508,29.161,94.1215,,,,41.05596,30.34982,92.4167,,,,44.15064,0,44.84488,45.07954,44.91921,44.73046,44.19113,44.39215,
,,,,,,,,,,,,,44.43564,29.36939,94.0902,,,,41.05019,30.37941,92.37824,,,,44.15529,0,44.8247,45.07007,44.89183,44.74086,44.2099,44.37708,
,,,,,,,,,,,,,44.44682,29.46009,94.05916,,,,41.04629,30.37037,92.34007,,,,44.17166,0,44.84338,45.0632,44.91921,44.7169,44.17997,44.38378,
,,,,,,,,,,,,,44.4498,29.33016,94.02811,,,,41.04722,30.36653,92.30183,,,,44.13725,0,44.85085,45.06097,44.89686,44.7221,44.17923,44.40331,
,,,,,,,,,,,,,44.4647,29.38655,93.99739,,,,41.04647,30.3721,92.26384,,,,44.14041,0,44.81816,45.0372,44.9194,44.69405,44.17997,44.3795,
,,,,,,,,,,,,,44.4416,29.39227,93.96691,,,,41.08068,30.36967,92.226,,,,44.11213,0,44.82713,45.03441,44.91492,44.69609,44.19503,44.37355,
,,,,,,,,,,,,,44.4498,29.36966,93.93688,,,,41.0448,30.36944,92.18831,,,,44.12553,0,44.8105,45.04036,44.90971,44.6857,44.18741,44.35272,
,,,,,,,,,,,,,44.42838,29.38282,93.90767,,,,41.04127,30.3704,92.151,,,,44.10469,0,44.81144,45.01658,44.91343,44.71412,44.17347,44.36313,
,,,,,,,,,,,,,44.44234,29.38158,93.87985,,,,41.05967,30.36984,92.11418,,,,44.11809,0,44.78286,45.0164,44.89183,44.70074,44.177,44.36611,
,,,,,,,,,,,,,44.42614,29.37802,93.85345,,,,41.05019,30.36989,92.07735,,,,44.08442,0,44.79407,44.99857,44.88214,44.70204,44.17402,44.37057,
,,,,,,,,,,,,,44.4539,29.38081,93.82897,,,,41.05149,30.37004,92.0408,,,,44.11046,0,44.81069,44.98983,44.88736,44.69777,44.19187,44.36164,
,,,,,,,,,,,,,44.4647,29.16014,93.80644,,,,41.0448,30.36992,92.00427,,,,44.106,0,44.80602,44.9733,44.88345,44.68495,44.17941,44.35849,
,,,,,,,,,,,,,44.44924,28.86632,93.78602,,,,41.04183,30.36995,91.96818,,,,44.11585,0,44.79874,44.97349,44.87376,44.6673,44.16956,44.37634,
,,,,,,,,,,,,,44.46023,28.47576,93.76773,,,,41.04276,30.36997,91.93253,,,,44.09855,0,44.79556,44.96439,44.89555,44.67381,44.1638,44.35272,
,,,,,,,,,,,,,44.44402,28.17407,93.75156,,,,41.05819,30.36995,91.8969,,,,44.07791,0,44.78379,44.95566,44.88512,44.66953,44.18146,44.36164,
,,,,,,,,,,,,,44.46619,27.84538,93.73679,,,,41.0396,30.36996,91.86191,,,,44.07344,0,44.78828,44.94712,44.88419,44.64576,44.15487,44.34379,
,,,,,,,,,,,,,44.50344,27.50507,93.72321,,,,41.05912,30.36996,91.82732,,,,44.05335,0,44.77483,44.94823,44.86202,44.653,44.15469,44.33691,
,,,,,,,,,,,,,44.52878,27.18151,93.71021,,,,41.05391,30.36996,91.79324,,,,44.07475,0,44.77333,44.93188,44.85215,44.64557,44.17179,44.3185,
,,,,,,,,,,,,,44.54908,26.85065,93.69729,,,,41.05819,30.36996,91.75982,,,,44.05558,0,44.77931,44.93616,44.85364,44.62922,44.15636,44.30809,
,,,,,,,,,,,,,44.56175,26.51908,93.68423,,,,41.04183,30.36996,91.72702,,,,44.05186,0,44.7597,44.90867,44.8596,44.61882,44.17328,44.3265,
,,,,,,,,,,,,,44.57814,26.19041,93.67059,,,,41.05596,30.36996,91.695,,,,44.0355,0,44.76063,44.8992,44.84023,44.61436,44.15041,44.31701,
,,,,,,,,,,,,,44.57665,25.86005,93.6562,,,,41.02565,30.14996,91.66363,,,,44.0554,0,44.76082,44.8992,44.8298,44.60025,44.14428,44.28428,
,,,,,,,,,,,,,44.60031,25.52985,93.63998,,,,41.0567,29.85663,91.63257,,,,44.03996,0,44.74494,44.88285,44.8285,44.60117,44.15617,44.3185,
,,,,,,,,,,,,,44.58392,25.2001,93.62212,,,,41.05298,29.46552,91.60224,,,,44.02582,0,44.75073,44.88638,44.84042,44.59356,44.13182,44.31106,
,,,,,,,,,,,,,44.58615,24.87,93.60232,,,,41.03755,29.16403,91.57207,,,,43.98322,0,44.74943,44.87449,44.8121,44.59356,44.13833,44.31236,
,,,,,,,,,,,,,44.58615,24.31998,93.58013,,,,41.04945,28.83539,60,,,,43.96778,0,44.75466,44.88285,44.81862,44.59671,44.15617,44.2893,
,,,,,,,,,,,,,44.58093,23.6967,93.55572,,,,41.04871,28.49498,91.51276,,,,43.98174,0,44.74849,44.86651,44.81415,44.56997,44.15413,44.30641,
,,,,,,,,,,,,,44.59602,22.97556,93.52956,,,,41.03606,28.17147,91.4835,,,,43.98025,0,44.73598,44.86558,44.80446,44.56755,44.177,44.29525,
,,,,,,,,,,,,,44.57348,22.34408,93.50163,,,,41.04555,27.84061,91.45472,,,,43.95123,0,44.73598,44.87096,44.80018,44.56328,44.13331,44.2841,
,,,,,,,,,,,,,44.57348,21.68545,93.4724,,,,41.0435,27.50902,91.42636,,,,43.93505,0,44.71879,44.86038,44.80819,44.57127,44.13907,44.28633,
,,,,,,,,,,,,,44.58708,21.01503,93.44234,,,,41.04034,27.18037,91.39752,,,,43.93058,0,44.73747,44.83586,44.80446,44.5447,44.13405,44.28428,
,,,,,,,,,,,,,44.57199,20.36152,93.41149,,,,41.03904,26.63,91.36872,,,,43.91998,0,44.6932,44.83382,44.78677,44.54303,44.13312,44.26791,
,,,,,,,,,,,,,44.56324,19.70067,93.3792,,,,41.03309,26.22646,91.33986,,,,43.90007,0,44.69843,44.82026,44.77168,44.55511,44.13108,44.27889,
,,,,,,,,,,,,,44.56845,19.03907,93.34595,,,,41.04332,25.79894,91.31086,,,,43.89766,0,44.69862,44.80262,44.79776,44.54006,44.11899,44.26698,
,,,,,,,,,,,,,44.56082,18.38042,93.31189,,,,41.04034,25.33847,91.28104,,,,43.90826,0,44.7074,44.77438,44.78509,44.54173,44.11026,44.25304,
,,,,,,,,,,,,,44.53101,17.72005,93.27695,,,,41.03142,24.68796,91.25111,,,,43.8798,0,44.70889,44.78478,44.77932,44.53579,44.13256,44.25676,
,,,,,,,,,,,,,44.53791,17.05985,93.24079,,,,41.04108,23.95513,91.22033,,,,43.88296,0,44.70591,44.74987,44.77764,44.52074,44.11174,44.27293,
,,,,,,,,,,,,,44.51704,16.40011,93.20419,,,,41.04183,23.34052,91.18894,,,,43.86734,0,44.70441,44.74912,44.76814,44.50978,44.12866,44.25266,
,,,,,,,,,,,,,44.5325,15.74,93.16698,,,,41.05819,22.67454,91.15696,,,,43.86194,0,44.68853,44.74448,44.76889,44.51498,44.12364,44.25676,
,,,,,,,,,,,,,44.53176,15.07999,93.12907,,,,41.05075,22.22339,91.12424,,,,43.82492,0,44.68797,44.74392,44.75994,44.50588,44.14279,44.25155,
,,,,,,,,,,,,,44.52431,14.42003,93.09061,,,,41.04053,21.64615,91.09094,,,,43.81283,0,44.67023,44.75785,44.75678,44.49994,44.1242,44.24113,
,,,,,,,,,,,,,44.51537,13.76001,93.0513,,,,41.0396,21.08136,91.05738,,,,43.79665,0,44.65678,44.77568,44.75305,44.52297,44.10728,44.23053,
,,,,,,,,,,,,,44.5081,13.10001,93.01136,,,,41.04332,20.3303,91.02338,,,,43.7907,0,44.66855,44.82045,44.73759,44.54898,44.09817,44.22161,
,,,,,,,,,,,,,44.5081,12.44002,92.97121,,,,41.03458,19.69927,90.98847,,,,43.79367,0,44.66799,44.84552,44.73461,44.58167,44.11974,44.20543,
,,,,,,,,,,,,,44.4973,11.78001,92.93071,,,,41.05149,19.05031,90.95309,,,,43.81879,0,44.68069,44.86354,44.76572,44.65077,44.11156,44.21566,
,,,,,,,,,,,,,44.50195,11.12001,92.88956,,,,41.04183,18.37329,90.91702,,,,43.82176,0,44.68797,44.90068,44.79403,44.68142,44.12197,44.23872,
,,,,,,,,,,,,,44.48854,10.90001,92.84872,,,,41.03383,17.72096,90.88026,,,,43.84483,0,44.70983,44.93188,44.81564,44.70353,44.09092,44.23146,
,,,,,,,,,,,,,44.48482,10.82668,92.8083,,,,41.05317,17.50152,90.84302,,,,43.84576,0,44.72533,44.93616,44.85085,44.74216,44.0991,44.23797,
,,,,,,,,,,,,,44.50214,10.9489,92.76793,,,,41.04945,17.42526,90.80592,,,,43.83516,0,44.73131,44.9421,44.88493,44.77653,44.09966,44.22607,
,,,,,,,,,,,,,44.48426,10.89187,92.72766,,,,41.03067,17.54925,90.76784,,,,43.86045,0,44.73598,44.9551,44.92387,44.81888,44.10115,44.21863,
,,,,,,,,,,,,,44.49022,10.88915,92.68749,,,,41.03885,17.49201,90.73016,,,,43.86269,0,44.73299,44.94154,44.95255,44.84396,44.09687,44.21881,
,,,,,,,,,,,,,44.47699,10.90997,92.6474,,,,41.04127,17.48884,90.69233,,,,43.81879,0,44.73897,44.98018,44.98031,44.87127,44.0952,44.20617,
,,,,,,,,,,,,,44.49227,10.897,92.60774,,,,41.04629,17.51003,90.65458,,,,43.81599,0,44.76493,44.99726,45.00266,44.87981,44.08925,44.24709,
,,,,,,,,,,,,,44.47532,10.89871,92.56855,,,,41.05075,17.49696,90.6166,,,,43.80856,0,44.74943,44.99058,45.02073,44.8865,44.09092,44.2694,
,,,,,,,,,,,,,44.46917,10.90189,92.52923,,,,41.03142,17.49861,90.57875,,,,43.82344,0,44.73822,45.00767,45.03265,44.87517,44.08553,44.2787,
,,,,,,,,,,,,,44.48556,10.8992,92.49062,,,,41.0435,17.50187,90.5407,,,,43.82474,0,44.75316,45.00228,45.04234,44.8969,44.09836,44.30065,
,,,,,,,,,,,,,44.48202,10.89993,92.45164,,,,41.03736,17.49915,90.50263,,,,43.83367,0,44.74775,45.00562,45.0429,44.88334,44.08479,44.33765,
,,,,,,,,,,,,,44.48482,10.90034,92.4128,,,,41.04108,17.49987,90.46487,,,,43.82771,0,44.75073,45.0372,45.03191,44.87833,44.08423,44.33914,
,,,,,,,,,,,,,44.46339,11.11982,92.37414,,,,41.04202,17.5003,90.42689,,,,43.81581,0,44.76885,45.02085,45.03395,44.88575,44.10579,44.34379,
,,,,,,,,,,,,,44.46786,11.41337,92.33584,,,,41.04183,17.49977,90.38898,,,,43.81748,0,44.75466,45.03497,45.02054,44.87294,44.08107,44.36592,
,,,,,,,,,,,,,44.46768,11.80451,92.29823,,,,41.03365,17.49998,90.3511,,,,43.83516,0,44.75671,45.03942,45.03116,44.86179,44.12197,44.3503,
,,,,,,,,,,,,,44.46936,12.1059,92.26039,,,,41.04034,17.50002,90.31333,,,,43.82399,0,44.76941,45.03367,45.02874,44.85975,44.11453,44.37504,
,,,,,,,,,,,,,44.47234,12.43459,92.22294,,,,41.03458,17.49992,90.27541,,,,43.83813,0,44.78006,45.02383,45.02203,44.84935,44.09668,44.37783,
,,,,,,,,,,,,,44.47084,12.775,92.18597,,,,41.04034,17.49997,90.23756,,,,43.83144,0,44.75914,45.02011,44.99744,44.85381,44.11304,44.38527,
,,,,,,,,,,,,,44.45054,13.0985,92.14906,,,,41.05149,17.49997,90.19938,,,,43.81265,0,44.78529,45.0255,45.0103,44.82538,44.10579,44.40163,
,,,,,,,,,,,,,44.47737,13.42936,92.11262,,,,41.04647,17.71996,90.16124,,,,43.82027,0,44.75298,45.00525,45.00564,44.81907,44.10579,44.42711,
,,,,,,,,,,,,,44.45576,13.76095,92.07623,,,,41.04257,18.0133,90.12323,,,,43.79367,0,44.7554,44.98074,44.99968,44.81814,44.09148,44.40331,
,,,,,,,,,,,,,44.45744,14.0896,92.04008,,,,41.05243,18.40441,90.08544,,,,43.79498,0,44.76287,44.96588,44.96764,44.79882,44.10133,44.42246,
