Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,,,,,,,,,,,,,,,,,,,49.47536,29.43519,47.6788,79.49883,41.68958,41.75797,41.67373,41.86733,
,,,,,,,,,,,,,,,,,,,,,,,,,49.51498,29.4412,47.70514,80.08482,41.70653,41.79716,41.73824,41.9036,
,,,,,,,,,,,,,,,,,,,,,,,,,49.52837,29.44738,47.72008,80.69125,41.75161,41.81406,41.75404,41.94544,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5453,29.45374,47.74175,80.2245,41.787,41.84527,41.79643,41.97743,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5587,29.46028,47.75296,80.48898,41.82072,41.86756,41.81503,42.01091,
,,,,,,,,,,,,,,,,,,,,,,,,,49.57432,29.46702,47.76117,79.74307,41.86691,41.89004,41.85202,42.01909,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5773,29.47396,47.75221,80.27576,41.85555,41.91382,41.86262,42.03155,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5892,29.48111,47.76547,80.49567,41.88684,41.91456,41.88846,42.05312,
,,,,,,,,,,,,,,,,,,,,,,,,,49.56483,29.48847,47.76248,80.40448,41.88237,41.91363,41.89831,42.06968,
,,,,,,,,,,,,,,,,,,,,,,,,,49.58623,29.49605,47.75949,80.51369,41.89373,41.92422,41.91077,42.05331,
,,,,,,,,,,,,,,,,,,,,,,,,,49.56911,29.50385,47.77145,79.51221,41.87958,41.93239,41.90129,42.09125,
,,,,,,,,,,,,,,,,,,,,,,,,,49.57283,29.51187,47.7679,80.6073,41.88237,41.92626,41.90854,42.07414,
,,,,,,,,,,,,,,,,,,,,,,,,,49.57358,29.52012,47.75669,80.60488,41.901,41.95469,41.88716,42.06354,
,,,,,,,,,,,,,,,,,,,,,,,,,49.56112,29.52859,47.74156,80.42231,41.88778,41.93369,41.89589,42.0667,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5693,29.53728,47.76416,80.56718,41.86002,41.9166,41.90723,42.07841,
,,,,,,,,,,,,,,,,,,,,,,,,,49.54549,29.5462,47.74324,80.32071,41.88237,41.90546,41.89757,42.03769,
,,,,,,,,,,,,,,,,,,,,,,,,,49.53637,29.55534,47.73204,80.5343,41.83636,41.91902,41.87656,42.06279,
,,,,,,,,,,,,,,,,,,,,,,,,,49.49917,29.5647,47.71691,80.72171,41.85276,41.87221,41.87507,42.05033,
,,,,,,,,,,,,,,,,,,,,,,,,,49.45676,29.57427,47.67133,80.35915,41.8535,41.88484,41.85443,42.02802,
,,,,,,,,,,,,,,,,,,,,,,,,,49.43016,29.58407,47.67376,80.25867,41.80563,41.86626,41.83789,41.99826,
,,,,,,,,,,,,,,,,,,,,,,,,,49.41211,29.59409,47.63173,79.5657,41.81327,41.87221,41.83213,41.97948,
,,,,,,,,,,,,,,,,,,,,,,,,,49.36524,29.60435,47.57495,80.43716,41.79222,41.82893,41.80164,41.95362,
,,,,,,,,,,,,,,,,,,,,,,,,,49.34013,29.61483,47.54656,80.91172,41.75887,41.79772,41.79848,41.93428,
,,,,,,,,,,,,,,,,,,,,,,,,,49.31539,29.62557,47.54133,80.31384,41.7328,41.7888,41.75256,41.90881,
,,,,,,,,,,,,,,,,,,,,,,,,,49.31036,29.63655,47.55254,80.81068,41.71025,41.75165,41.71593,41.87087,
,,,,,,,,,,,,,,,,,,,,,,,,,49.28358,29.64779,47.53927,79.90002,41.69684,41.72713,41.70627,41.85989,
,,,,,,,,,,,,,,,,,,,,,,,,,49.28879,29.64681,47.51592,80.533,41.66946,41.69889,41.6847,41.83516,
,,,,,,,,,,,,,,,,,,,,,,,,,49.28265,29.64548,47.49594,80.82127,41.66797,41.68496,41.67373,41.81601,
,,,,,,,,,,,,,,,,,,,,,,,,,49.26274,29.64378,47.49146,80.61826,41.6268,41.67586,41.65812,41.79573,
,,,,,,,,,,,,,,,,,,,,,,,,,49.25679,29.64171,47.50266,80.66302,41.61637,41.64261,41.64994,41.77193,
,,,,,,,,,,,,,,,,,,,,,,,,,49.25586,29.62676,47.48604,79.88739,41.60538,41.63221,41.61703,41.76374,
,,,,,,,,,,,,,,,,,,,,,,,,,49.2553,29.61077,47.44046,80.71948,41.58527,41.62849,41.62001,41.72897,
,,,,,,,,,,,,,,,,,,,,,,,,,49.238,29.5937,47.41655,80.71057,41.57316,41.62106,41.58728,41.72227,
,,,,,,,,,,,,,,,,,,,,,,,,,49.2194,29.57552,47.46138,80.49066,41.56198,41.61642,41.57483,41.74087,
,,,,,,,,,,,,,,,,,,,,,,,,,49.21122,29.55619,47.44812,80.78468,41.57465,41.63797,41.59324,41.7379,
,,,,,,,,,,,,,,,,,,,,,,,,,49.20973,29.53564,47.41805,81.06123,41.5808,41.61865,41.59045,41.71986,
,,,,,,,,,,,,,,,,,,,,,,,,,49.18313,29.53885,47.4526,80.89185,41.57465,41.62032,41.58301,41.7379,
,,,,,,,,,,,,,,,,,,,,,,,,,49.18908,29.542,47.45242,81.07368,41.60296,41.61809,41.58059,41.74887,
,,,,,,,,,,,,,,,,,,,,,,,,,49.16955,29.5451,47.46082,80.60934,41.58675,41.62831,41.5739,41.75779,
,,,,,,,,,,,,,,,,,,,,,,,,,49.15857,29.54814,47.45391,80.75552,41.58303,41.6166,41.58617,41.72878,
,,,,,,,,,,,,,,,,,,,,,,,,,49.14425,29.55111,47.44719,80.4706,41.60017,41.62311,41.57632,41.72655,
,,,,,,,,,,,,,,,,,,,,,,,,,49.1422,29.55401,47.45466,80.86213,41.59179,41.63147,41.57409,41.72953,
,,,,,,,,,,,,,,,,,,,,,,,,,49.12193,29.55683,47.44737,81.06625,41.57837,41.63499,41.57315,41.73641,
,,,,,,,,,,,,,,,,,,,,,,,,,49.07747,29.55956,47.43916,80.34504,41.5726,41.61271,41.58226,41.72432,
,,,,,,,,,,,,,,,,,,,,,,,,,49.08026,29.56221,47.42122,81.13014,41.57241,41.62088,41.58226,41.73566,
,,,,,,,,,,,,,,,,,,,,,,,,,49.06259,29.56476,47.40591,80.79136,41.55751,41.60175,41.58673,41.70963,
,,,,,,,,,,,,,,,,,,,,,,,,,49.04622,29.5672,47.41973,80.92657,41.56347,41.60026,41.56274,41.72209,
,,,,,,,,,,,,,,,,,,,,,,,,,49.04976,29.56953,47.40385,81.08798,41.56347,41.57853,41.57613,41.70795,
,,,,,,,,,,,,,,,,,,,,,,,,,49.0505,29.57174,47.39582,80.8196,41.55025,41.60081,41.58078,41.702,
,,,,,,,,,,,,,,,,,,,,,,,,,49.03729,29.57382,47.38013,80.98898,41.55844,41.5906,41.57037,41.67596,
,,,,,,,,,,,,,,,,,,,,,,,,,49.01199,29.57577,47.36369,80.98379,41.55304,41.59283,41.56516,41.71037,
,,,,,,,,,,,,,,,,,,,,,,,,,49.00827,29.57757,47.35603,81.00236,41.53162,41.55995,41.54713,41.72673,
,,,,,,,,,,,,,,,,,,,,,,,,,48.97479,29.57921,47.35828,80.90373,41.51206,41.56459,41.53597,41.69605,
,,,,,,,,,,,,,,,,,,,,,,,,,48.97702,29.58068,47.36967,80.44757,41.51225,41.56218,41.54137,41.70795,
,,,,,,,,,,,,,,,,,,,,,,,,,48.96772,29.58199,47.3508,81.08649,41.51802,41.57184,41.52054,41.69624,
,,,,,,,,,,,,,,,,,,,,,,,,,48.97609,29.58311,47.33063,81.68512,41.49883,41.5436,41.52705,41.6769,
,,,,,,,,,,,,,,,,,,,,,,,,,48.96642,29.58403,47.31961,81.14054,41.4979,41.55326,41.5198,41.68563,
,,,,,,,,,,,,,,,,,,,,,,,,,48.95321,29.58475,47.30766,81.4119,41.48002,41.54824,41.51608,41.64993,
,,,,,,,,,,,,,,,,,,,,,,,,,48.95544,29.61024,47.29327,80.58186,41.47331,41.51406,41.51162,41.65309,
,,,,,,,,,,,,,,,,,,,,,,,,,48.94782,29.62365,47.3127,81.18307,41.46531,41.5267,41.49433,41.63951,
,,,,,,,,,,,,,,,,,,,,,,,,,48.97014,29.62463,47.28804,81.40745,41.46363,41.51704,41.48113,41.64193,
,,,,,,,,,,,,,,,,,,,,,,,,,48.93015,29.6254,47.29103,81.27297,41.45189,41.47766,41.44023,41.61422,
,,,,,,,,,,,,,,,,,,,,,,,,,48.92698,29.62593,47.31494,81.35822,41.44202,41.49902,41.46328,41.61571,
,,,,,,,,,,,,,,,,,,,,,,,,,48.93145,29.6262,47.30971,80.32331,41.43848,41.46633,41.45938,41.58242,
,,,,,,,,,,,,,,,,,,,,,,,,,48.92419,29.62622,47.33063,81.44589,41.40998,41.48657,41.44004,41.58372,
,,,,,,,,,,,,,,,,,,,,,,,,,48.91806,29.62596,47.30523,81.45054,41.42041,41.47097,41.42387,41.58149,
,,,,,,,,,,,,,,,,,,,,,,,,,48.90634,29.62541,47.28804,81.28114,41.41371,41.44422,41.42685,41.56438,
,,,,,,,,,,,,,,,,,,,,,,,,,48.90634,29.64988,47.28506,81.46001,41.40756,41.43735,41.41792,41.56438,
,,,,,,,,,,,,,,,,,,,,,,,,,48.88699,29.64999,47.26881,81.24902,41.38409,41.43066,41.41179,41.55322,
,,,,,,,,,,,,,,,,,,,,,,,,,48.91526,29.65014,47.27161,81.48471,41.36974,41.42044,41.38966,41.54374,
,,,,,,,,,,,,,,,,,,,,,,,,,48.90392,29.65035,47.26881,81.73137,41.37794,41.40558,41.41476,41.53407,
,,,,,,,,,,,,,,,,,,,,,,,,,48.89127,29.67595,47.2477,81.42806,41.37123,41.40837,41.39245,41.53685,
,,,,,,,,,,,,,,,,,,,,,,,,,48.90764,29.69007,47.24994,81.38274,41.37943,41.4106,41.3919,41.53183,
,,,,,,,,,,,,,,,,,,,,,,,,,48.89573,29.70498,47.25442,80.65411,41.36024,41.4106,41.36642,41.52291,
,,,,,,,,,,,,,,,,,,,,,,,,,48.89071,29.72072,47.24938,81.53728,41.36602,41.39574,41.36419,41.50208,
,,,,,,,,,,,,,,,,,,,,,,,,,48.85872,29.72483,47.23201,82.00533,41.32504,41.40781,41.35453,41.50505,
,,,,,,,,,,,,,,,,,,,,,,,,,48.88755,29.75456,47.24266,81.42806,41.32877,41.38107,41.33817,41.51472,
,,,,,,,,,,,,,,,,,,,,,,,,,48.85778,29.77246,47.22547,81.89017,41.3297,41.38905,41.35155,41.47808,
,,,,,,,,,,,,,,,,,,,,,,,,,48.85555,29.80322,47.22155,80.94979,41.33622,41.35506,41.33761,41.48645,
,,,,,,,,,,,,,,,,,,,,,,,,,48.8496,29.82217,47.23948,81.62569,41.3215,41.36026,41.32943,41.47957,
,,,,,,,,,,,,,,,,,,,,,,,,,48.86523,29.85402,47.20081,81.89983,41.32448,41.37642,41.3233,41.47139,
,,,,,,,,,,,,,,,,,,,,,,,,,48.83788,29.88659,47.20829,81.67564,41.30045,41.3662,41.32497,41.47827,
,,,,,,,,,,,,,,,,,,,,,,,,,48.83472,29.90741,47.21557,81.69404,41.31982,41.3714,41.31214,41.48627,
,,,,,,,,,,,,,,,,,,,,,,,,,48.82151,29.94117,47.20063,80.86343,41.30865,41.3519,41.32701,41.46023,
,,,,,,,,,,,,,,,,,,,,,,,,,48.84663,29.96321,47.20212,81.97189,41.29691,41.37122,41.31009,41.45372,
,,,,,,,,,,,,,,,,,,,,,,,,,48.8563,29.99824,47.20007,82.31978,41.30641,41.33797,41.30247,41.47455,
,,,,,,,,,,,,,,,,,,,,,,,,,48.84607,30.03407,47.1939,82.59745,41.30958,41.361,41.32273,41.47511,
,,,,,,,,,,,,,,,,,,,,,,,,,48.85202,30.04575,47.18438,83.36936,41.30138,41.37215,41.3153,41.47604,
,,,,,,,,,,,,,,,,,,,,,,,,,48.85778,30.05765,47.21949,83.95926,41.31628,41.32961,41.31381,41.47381,
,,,,,,,,,,,,,,,,,,,,,,,,,49.05496,30.0698,47.20754,84.15094,41.30436,41.35339,41.30842,41.47678,
,,,,,,,,,,,,,,,,,,,,,,,,,49.21587,30.0822,47.37994,84.40892,41.30138,41.36992,41.32404,41.49166,
,,,,,,,,,,,,,,,,,,,,,,,,,49.32078,30.09486,47.50565,83.95257,41.3297,41.38998,41.34932,41.51677,
,,,,,,,,,,,,,,,,,,,,,,,,,49.47015,30.10779,47.52265,84.4743,41.33771,41.41283,41.35601,41.53239,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5014,30.12101,47.63155,84.88868,41.38986,41.46187,41.40509,41.5867,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5998,30.13452,47.693,84.74083,41.43699,41.50274,41.43056,41.61589,
,,,,,,,,,,,,,,,,,,,,,,,,,49.65543,30.14833,47.74156,84.91988,41.47555,41.53023,41.47128,41.64862,
,,,,,,,,,,,,,,,,,,,,,,,,,49.73076,30.16246,47.79984,84.28615,41.52417,41.57871,41.51218,41.72078,
,,,,,,,,,,,,,,,,,,,,,,,,,49.76276,30.17692,47.81927,85.0746,41.58359,41.65208,41.55661,41.75724,
,,,,,,,,,,,,,,,,,,,,,,,,,49.80201,30.16672,47.84392,85.13161,41.6024,41.67512,41.61629,41.79202,
,,,,,,,,,,,,,,,,,,,,,,,,,49.84367,30.16814,47.88147,84.75216,41.65009,41.68775,41.63785,41.81377,
,,,,,,,,,,,,,,,,,,,,,,,,,49.85353,30.18175,47.89398,85.34502,41.69461,41.71376,41.68414,41.85915,
,,,,,,,,,,,,,,,,,,,,,,,,,49.88478,30.19568,47.91285,85.95943,41.7043,41.74812,41.72188,41.87682,
,,,,,,,,,,,,,,,,,,,,,,,,,49.90097,30.20993,47.90537,85.34261,41.73261,41.77766,41.7481,41.87905,
,,,,,,,,,,,,,,,,,,,,,,,,,49.91808,30.22453,47.87399,85.76925,41.749,41.81499,41.73676,41.91996,
,,,,,,,,,,,,,,,,,,,,,,,,,49.9471,30.23949,47.90145,85.08407,41.73875,41.80013,41.78453,41.91922,
,,,,,,,,,,,,,,,,,,,,,,,,,49.91082,30.25482,47.90444,85.53206,41.76837,41.83282,41.76594,41.93726,
,,,,,,,,,,,,,,,,,,,,,,,,,49.94431,30.27055,47.92312,85.723,41.77377,41.84026,41.78658,41.95214,
,,,,,,,,,,,,,,,,,,,,,,,,,49.94505,30.26167,47.9276,85.48173,41.78271,41.8267,41.8009,41.97278,
,,,,,,,,,,,,,,,,,,,,,,,,,49.9471,30.27697,47.92088,85.74027,41.80488,41.84527,41.80666,41.9832,
,,,,,,,,,,,,,,,,,,,,,,,,,49.94357,30.29264,47.92088,85.98024,41.79296,41.85345,41.80814,41.98692,
,,,,,,,,,,,,,,,,,,,,,,,,,49.94561,30.3087,47.9093,85.58202,41.80134,41.86756,41.81279,41.98766,
,,,,,,,,,,,,,,,,,,,,,,,,,49.92422,30.30016,47.92312,85.68139,41.80805,41.8618,41.81335,42.00347,
,,,,,,,,,,,,,,,,,,,,,,,,,49.90376,30.30327,47.89043,85.26925,41.7857,41.85567,41.81131,42.00049,
,,,,,,,,,,,,,,,,,,,,,,,,,49.90859,30.3061,47.91116,85.70145,41.79464,41.87369,41.82395,41.98338,
,,,,,,,,,,,,,,,,,,,,,,,,,49.91659,30.30863,47.87381,85.86044,41.79669,41.84843,41.80331,41.9951,
,,,,,,,,,,,,,,,,,,,,,,,,,49.88553,30.32332,47.88203,84.86137,41.77824,41.84379,41.79848,41.99454,
,,,,,,,,,,,,,,,,,,,,,,,,,49.84144,30.31329,47.87007,85.74232,41.77135,41.82763,41.79773,41.97873,
,,,,,,,,,,,,,,,,,,,,,,,,,49.82005,30.31475,47.81871,85.83091,41.77676,41.80812,41.78379,41.95288,
,,,,,,,,,,,,,,,,,,,,,,,,,49.78582,30.30331,47.80077,85.5107,41.74807,41.79865,41.75906,41.94247,
,,,,,,,,,,,,,,,,,,,,,,,,,49.75085,30.30331,47.77014,85.74918,41.7477,41.76948,41.74586,41.91197,
,,,,,,,,,,,,,,,,,,,,,,,,,49.73876,30.29034,47.76099,86.19997,41.71193,41.74441,41.72635,41.86733,
,,,,,,,,,,,,,,,,,,,,,,,,,49.73504,30.27625,47.74978,85.81364,41.6866,41.73605,41.69827,41.85004,
,,,,,,,,,,,,,,,,,,,,,,,,,49.7209,30.27349,47.73876,86.00977,41.66574,41.69815,41.68619,41.80987,
,,,,,,,,,,,,,,,,,,,,,,,,,49.73727,30.25764,47.71989,85.19421,41.66127,41.66862,41.65514,41.79053,
,,,,,,,,,,,,,,,,,,,,,,,,,49.70249,30.25306,47.70439,85.80862,41.61358,41.64317,41.63339,41.75798,
,,,,,,,,,,,,,,,,,,,,,,,,,49.7077,30.2353,47.70943,86.15706,41.62606,41.63964,41.60662,41.73566,
,,,,,,,,,,,,,,,,,,,,,,,,,49.69337,30.21623,47.70589,85.89388,41.58582,41.62534,41.5845,41.7392,
,,,,,,,,,,,,,,,,,,,,,,,,,49.68388,30.22078,47.72606,85.94086,41.55919,41.59283,41.55772,41.69921,
,,,,,,,,,,,,,,,,,,,,,,,,,49.66882,30.22516,47.71317,85.72987,41.55173,41.5971,41.56646,41.70349,
,,,,,,,,,,,,,,,,,,,,,,,,,49.68612,30.22935,47.71933,85.90149,41.52547,41.56162,41.55698,41.6888,
,,,,,,,,,,,,,,,,,,,,,,,,,49.69207,30.23334,47.69244,85.89982,41.5197,41.56292,41.54861,41.67987,
,,,,,,,,,,,,,,,,,,,,,,,,,49.68072,30.23711,47.6902,85.28225,41.51821,41.55698,41.52352,41.67299,
,,,,,,,,,,,,,,,,,,,,,,,,,49.67123,30.24067,47.69972,86.04543,41.50312,41.56533,41.5092,41.67968,
,,,,,,,,,,,,,,,,,,,,,,,,,49.64817,30.24399,47.66685,86.51868,41.51374,41.56385,41.51013,41.67894,
,,,,,,,,,,,,,,,,,,,,,,,,,49.64594,30.24707,47.66778,85.82552,41.4748,41.53171,41.49823,41.65662,
,,,,,,,,,,,,,,,,,,,,,,,,,49.64947,30.24988,47.65041,86.38291,41.47704,41.53617,41.48113,41.65011,
,,,,,,,,,,,,,,,,,,,,,,,,,49.63571,30.25242,47.65041,86.10858,41.47946,41.54732,41.48912,41.66611,
,,,,,,,,,,,,,,,,,,,,,,,,,49.59962,30.25467,47.63322,86.10709,41.46754,41.54305,41.50325,41.65904,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5959,30.25661,47.64761,86.26999,41.50535,41.5228,41.49768,41.65011,
,,,,,,,,,,,,,,,,,,,,,,,,,49.58548,30.25886,47.64836,86.13607,41.48524,41.528,41.50549,41.63802,
,,,,,,,,,,,,,,,,,,,,,,,,,49.56465,30.26113,47.61922,86.35617,41.48002,41.53339,41.48838,41.65662,
,,,,,,,,,,,,,,,,,,,,,,,,,49.5559,30.26311,47.61156,86.51516,41.49641,41.53394,41.47425,41.66499,
,,,,,,,,,,,,,,,,,,,,,,,,,49.56018,30.2648,47.60259,85.99714,41.4843,41.53784,41.50549,41.65234,
,,,,,,,,,,,,,,,,,,,,,,,,,49.54307,30.26617,47.59904,86.23952,41.48244,41.53636,41.49805,41.65086,
,,,,,,,,,,,,,,,,,,,,,,,,,49.53414,30.26721,47.60259,86.29655,41.50256,41.54955,41.49823,41.66946,
,,,,,,,,,,,,,,,,,,,,,,,,,49.52596,30.2679,47.57364,86.25866,41.46828,41.53914,41.50697,41.64342,
,,,,,,,,,,,,,,,,,,,,,,,,,49.51424,30.26823,47.5699,86.38199,41.48468,41.5436,41.48857,41.65811,
,,,,,,,,,,,,,,,,,,,,,,,,,49.50084,30.26817,47.57495,85.37994,41.47778,41.54137,41.49377,41.66276,
,,,,,,,,,,,,,,,,,,,,,,,,,49.48652,30.26834,47.55944,86.3389,41.48225,41.51555,41.49136,41.64919,
,,,,,,,,,,,,,,,,,,,,,,,,,49.48001,30.26812,47.56916,86.38124,41.48766,41.53691,41.48838,41.66946,
,,,,,,,,,,,,,,,,,,,,,,,,,49.48001,30.26751,47.56823,86.01794,41.50032,41.52298,41.49006,41.68117,
,,,,,,,,,,,,,,,,,,,,,,,,,49.45174,30.26648,47.54973,86.3844,41.48896,41.53394,41.50846,41.67243,
,,,,,,,,,,,,,,,,,,,,,,,,,49.43983,30.26563,47.52863,86.99509,41.48151,41.52057,41.50047,41.67318,
,,,,,,,,,,,,,,,,,,,,,,,,,49.44244,30.26469,47.54955,86.34335,41.48617,41.51908,41.5027,41.67076,
,,,,,,,,,,,,,,,,,,,,,,,,,49.41528,30.26366,47.53479,86.64517,41.46884,41.50571,41.49656,41.66034,
,,,,,,,,,,,,,,,,,,,,,,,,,49.40561,30.26254,47.51985,85.73191,41.45841,41.50274,41.49303,41.65514,
,,,,,,,,,,,,,,,,,,,,,,,,,49.41602,30.26101,47.51069,86.3324,41.44444,41.47915,41.48764,41.63747,
,,,,,,,,,,,,,,,,,,,,,,,,,49.39221,30.25971,47.4922,86.54915,41.44724,41.48026,41.48318,41.62389,
,,,,,,,,,,,,,,,,,,,,,,,,,49.40188,30.25833,47.48697,86.25884,41.445,41.4797,41.46756,41.62017,
,,,,,,,,,,,,,,,,,,,,,,,,,49.38328,30.25721,47.44196,86.40446,41.43308,41.46354,41.45734,41.62538,
,,,,,,,,,,,,,,,,,,,,,,,,,49.37584,30.25606,47.46456,86.53522,41.4301,41.46261,41.47351,41.62687,
,,,,,,,,,,,,,,,,,,,,,,,,,49.37045,30.2552,47.46754,86.23265,41.41911,41.46577,41.46031,41.61645,
,,,,,,,,,,,,,,,,,,,,,,,,,49.36598,30.25467,47.44737,86.30267,41.43028,41.44998,41.47054,41.60697,
,,,,,,,,,,,,,,,,,,,,,,,,,49.35631,30.2542,47.46979,85.68307,41.42954,41.46131,41.44246,41.59785,
,,,,,,,,,,,,,,,,,,,,,,,,,49.34087,30.25411,47.46512,86.3844,41.42116,41.47673,41.44841,41.60455,
,,,,,,,,,,,,,,,,,,,,,,,,,49.34236,30.25414,47.43393,86.62567,41.41892,41.46725,41.43874,41.60901,
,,,,,,,,,,,,,,,,,,,,,,,,,49.31166,30.25461,47.4399,85.81976,41.42488,41.46856,41.43707,41.61496,
,,,,,,,,,,,,,,,,,,,,,,,,,49.32078,30.25557,47.43747,86.60431,41.44072,41.47171,41.43949,41.60176,
,,,,,,,,,,,,,,,,,,,,,,,,,49.30441,30.25644,47.42253,86.64814,41.4206,41.47097,41.43949,41.61961,
,,,,,,,,,,,,,,,,,,,,,,,,,49.29325,30.25722,47.43542,86.40279,41.40048,41.45444,41.438,41.60399,
,,,,,,,,,,,,,,,,,,,,,,,,,49.27837,30.25792,47.42272,86.56772,41.41817,41.45462,41.42833,41.60157,
,,,,,,,,,,,,,,,,,,,,,,,,,49.29697,30.25854,47.43374,86.83165,41.40625,41.46484,41.42387,41.61441,
,,,,,,,,,,,,,,,,,,,,,,,,,49.28358,30.25907,47.41207,86.68083,41.4152,41.4301,41.42963,41.59414,
,,,,,,,,,,,,,,,,,,,,,,,,,49.27018,30.25953,47.39489,86.81512,41.40849,41.45388,41.42071,41.57851,
,,,,,,,,,,,,,,,,,,,,,,,,,49.29083,30.25992,47.3919,86.13161,41.40421,41.47376,41.40007,41.59042,
,,,,,,,,,,,,,,,,,,,,,,,,,49.27372,30.26024,47.40385,86.63533,41.40327,41.46187,41.4103,41.57033,
,,,,,,,,,,,,,,,,,,,,,,,,,49.27688,30.2605,47.41226,86.95126,41.36769,41.43363,41.3852,41.55099,
,,,,,,,,,,,,,,,,,,,,,,,,,49.26572,30.2607,47.39713,86.65316,41.38483,41.42193,41.40156,41.55768,
,,,,,,,,,,,,,,,,,,,,,,,,,49.2447,30.26085,47.36874,86.72541,41.36174,41.43512,41.37925,41.52439,
,,,,,,,,,,,,,,,,,,,,,,,,,49.25679,30.26096,47.40703,86.18009,41.37123,41.41729,41.38706,41.53388,
,,,,,,,,,,,,,,,,,,,,,,,,,49.24619,30.26101,47.4287,86.72746,41.36974,41.38162,41.37553,41.5415,
,,,,,,,,,,,,,,,,,,,,,,,,,49.24712,30.26101,47.40553,86.82849,41.34162,41.40001,41.35471,41.52942,
,,,,,,,,,,,,,,,,,,,,,,,,,49.24023,30.26095,47.37994,86.59224,41.34888,41.38849,41.34709,41.50728,
,,,,,,,,,,,,,,,,,,,,,,,,,49.26107,30.26086,47.37714,87.65037,41.34404,41.37512,41.32924,41.49594,
,,,,,,,,,,,,,,,,,,,,,,,,,49.24545,30.26073,47.36145,88.69717,41.33044,41.36026,41.34188,41.48106,
,,,,,,,,,,,,,,,,,,,,,,,,,49.23819,30.26056,47.38835,88.60059,41.34516,41.35803,41.33686,41.46414,
,,,,,,,,,,,,,,,,,,,,,,,,,49.2633,30.26038,47.37845,89.66355,41.29915,41.36007,41.32385,41.47511,
,,,,,,,,,,,,,,,,,,,,,,,,,49.26907,30.26018,47.35697,89.34576,41.31014,41.3623,41.32404,41.47734,
,,,,,,,,,,,,,,,,,,,,,,,,,49.52596,30.25998,47.48977,89.89386,41.331,41.36527,41.3114,41.46637,
,,,,,,,,,,,,,,,,,,,,,,,,,49.71048,30.25978,47.63117,90.12046,41.34311,41.40113,41.34114,41.49687,
,,,,,,,,,,,,,,,,,,,,,,,,,49.82005,30.24707,47.69674,90.02611,41.3744,41.44478,41.37405,41.53239,
,,,,,,,,,,,,,,,,,,,,,,,,,49.91064,30.23405,47.74399,90.40946,41.41538,41.48045,41.4155,41.57572,
,,,,,,,,,,,,,,,,,,,,,,,,,49.98207,30.20824,47.81908,90.67767,41.46139,41.51927,41.44525,41.63821,
,,,,,,,,,,,,,,,,,,,,,,,,,50.03955,30.18181,47.81123,90.45126,41.51281,41.59338,41.51534,41.69698,
,,,,,,,,,,,,,,,,,,,,,,,,,50.08921,30.16724,47.88968,90.56567,41.55621,41.61884,41.55624,41.74831,
,,,,,,,,,,,,,,,,,,,,,,,,,50.13702,30.16483,47.8867,89.90742,41.61116,41.69017,41.60736,41.77881,
,,,,,,,,,,,,,,,,,,,,,,,,,50.18148,30.16238,47.93283,90.81288,41.67095,41.71821,41.64064,41.8545,
,,,,,,,,,,,,,,,,,,,,,,,,,50.22333,30.15992,47.95824,91.25957,41.69908,41.74589,41.69288,41.88128,
,,,,,,,,,,,,,,,,,,,,,,,,,50.25812,30.15742,47.95992,90.67339,41.71342,41.79326,41.70943,41.90881,
,,,,,,,,,,,,,,,,,,,,,,,,,50.24566,30.1549,47.95749,91.25642,41.75291,41.80682,41.74345,41.92071,
,,,,,,,,,,,,,,,,,,,,,,,,,50.27244,30.15234,47.96216,90.68677,41.75869,41.82763,41.78156,41.9408,
,,,,,,,,,,,,,,,,,,,,,,,,,50.28119,30.14975,47.97841,91.05656,41.80358,41.83357,41.78584,41.94805,
,,,,,,,,,,,,,,,,,,,,,,,,,50.29625,30.14712,47.97934,91.20886,41.8019,41.84973,41.789,41.94228,
,,,,,,,,,,,,,,,,,,,,,,,,,50.29383,30.14443,47.9672,90.96017,41.81028,41.85363,41.8154,41.98096,
,,,,,,,,,,,,,,,,,,,,,,,,,50.29551,30.14168,47.96814,91.21704,41.80712,41.86087,41.79197,41.94767,
,,,,,,,,,,,,,,,,,,,,,,,,,50.28732,30.13887,47.97467,91.32272,41.80507,41.85995,41.8245,41.97204,
,,,,,,,,,,,,,,,,,,,,,,,,,50.27449,30.13599,47.98364,91.10504,41.79315,41.86087,41.81948,41.96088,
,,,,,,,,,,,,,,,,,,,,,,,,,50.28286,30.13302,47.97841,91.09594,41.80935,41.86329,41.82469,41.97223,
,,,,,,,,,,,,,,,,,,,,,,,,,50.28509,30.12996,47.97766,90.36655,41.80581,41.85567,41.82971,41.96553,
