Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,,,,,,,,,,,,,,,,,,,50.1067,32.55979,50.14215,107.6174,38.44169,38.49513,38.48595,38.62577,
,,,,,,,,,,,,,,,,,,,,,,,,,50.10428,32.60019,50.1442,107.4235,38.45082,38.49309,38.46569,38.60587,
,,,,,,,,,,,,,,,,,,,,,,,,,50.08661,32.65374,50.14569,107.5173,38.42679,38.47879,38.45174,38.61926,
,,,,,,,,,,,,,,,,,,,,,,,,,50.11247,32.68359,50.14812,106.6999,38.41878,38.48046,38.45992,38.60717,
,,,,,,,,,,,,,,,,,,,,,,,,,50.10224,32.72599,50.15036,107.7283,38.42381,38.45501,38.44282,38.61852,
,,,,,,,,,,,,,,,,,,,,,,,,,50.11321,32.74438,50.14439,108.2289,38.42828,38.47303,38.43687,38.58188,
,,,,,,,,,,,,,,,,,,,,,,,,,50.11042,32.78753,50.14887,107.9896,38.41357,38.44925,38.44635,38.60513,
,,,,,,,,,,,,,,,,,,,,,,,,,50.10744,32.83133,50.1442,108.743,38.41487,38.46337,38.43985,38.59025,
,,,,,,,,,,,,,,,,,,,,,,,,,50.12084,32.87579,50.1414,109.1197,38.4076,38.45724,38.4233,38.58411,
,,,,,,,,,,,,,,,,,,,,,,,,,50.11172,32.92093,50.15485,108.8537,38.41859,38.46783,38.41605,38.58188,
,,,,,,,,,,,,,,,,,,,,,,,,,50.13869,32.96674,50.14812,109.7929,38.40295,38.46987,38.43817,38.58783,
,,,,,,,,,,,,,,,,,,,,,,,,,50.12753,33.01323,50.16232,110.42,38.40015,38.4381,38.42702,38.57686,
,,,,,,,,,,,,,,,,,,,,,,,,,50.13944,33.0604,50.22564,110.1627,38.3819,38.4721,38.42497,38.57295,
,,,,,,,,,,,,,,,,,,,,,,,,,50.21236,33.10826,50.38553,110.6442,38.40165,38.46615,38.4114,38.57463,
,,,,,,,,,,,,,,,,,,,,,,,,,50.31578,33.13182,50.38198,110.7601,38.42977,38.47451,38.4114,38.56942,
,,,,,,,,,,,,,,,,,,,,,,,,,50.36117,33.15546,50.44082,110.5374,38.424,38.50721,38.44635,38.58485,
,,,,,,,,,,,,,,,,,,,,,,,,,50.41716,33.17915,50.52319,111.1607,38.45808,38.52504,38.44431,38.60159,
,,,,,,,,,,,,,,,,,,,,,,,,,50.47948,33.20289,50.52076,111.3492,38.49758,38.54714,38.49469,38.64139,
,,,,,,,,,,,,,,,,,,,,,,,,,50.52617,33.20167,50.57232,111.0797,38.51546,38.57036,38.52852,38.67059,
,,,,,,,,,,,,,,,,,,,,,,,,,50.5909,33.19984,50.60892,111.4755,38.54545,38.59396,38.54897,38.68026,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63276,33.18487,50.64722,111.6144,38.55812,38.6495,38.57351,38.70537,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66996,33.1686,50.67934,111.0285,38.59816,38.64021,38.60921,38.71504,
,,,,,,,,,,,,,,,,,,,,,,,,,50.69674,33.16348,50.68962,111.5767,38.59761,38.66454,38.61888,38.74033,
,,,,,,,,,,,,,,,,,,,,,,,,,50.7213,33.14474,50.71651,111.9919,38.62052,38.70764,38.66498,38.76041,
,,,,,,,,,,,,,,,,,,,,,,,,,50.73376,33.12454,50.72118,111.3663,38.66317,38.71656,38.66963,38.76506,
,,,,,,,,,,,,,,,,,,,,,,,,,50.74567,33.11529,50.73687,111.7684,38.67361,38.73383,38.68599,38.80728,
,,,,,,,,,,,,,,,,,,,,,,,,,50.75032,33.10475,50.74565,111.9014,38.69372,38.7329,38.72745,38.82458,
,,,,,,,,,,,,,,,,,,,,,,,,,50.7652,33.09317,50.74341,111.1538,38.70695,38.75909,38.71629,38.84541,
,,,,,,,,,,,,,,,,,,,,,,,,,50.7585,33.08112,50.74117,111.7512,38.73023,38.76857,38.74325,38.84596,
,,,,,,,,,,,,,,,,,,,,,,,,,50.76743,33.0555,50.76004,112.2482,38.74961,38.77395,38.74028,38.85284,
,,,,,,,,,,,,,,,,,,,,,,,,,50.76576,33.04063,50.75014,111.5194,38.74364,38.79401,38.76482,38.87498,
,,,,,,,,,,,,,,,,,,,,,,,,,50.80966,33.0252,50.76246,111.9267,38.75911,38.81538,38.77504,38.88855,
,,,,,,,,,,,,,,,,,,,,,,,,,50.80147,32.99575,50.76956,111.9584,38.77643,38.83043,38.76853,38.91236,
,,,,,,,,,,,,,,,,,,,,,,,,,50.77264,32.97756,50.76078,111.1457,38.79562,38.84974,38.79512,38.90176,
,,,,,,,,,,,,,,,,,,,,,,,,,50.80687,32.95809,50.76358,111.7512,38.79878,38.83117,38.802,38.89729,
,,,,,,,,,,,,,,,,,,,,,,,,,50.80538,32.93699,50.77106,112.1897,38.79878,38.81853,38.80404,38.90176,
,,,,,,,,,,,,,,,,,,,,,,,,,50.77245,32.9142,50.7563,111.5186,38.78518,38.82299,38.80479,38.90473,
,,,,,,,,,,,,,,,,,,,,,,,,,50.76966,32.88995,50.74435,111.7967,38.82859,38.82225,38.78917,38.9198,
,,,,,,,,,,,,,,,,,,,,,,,,,50.74362,32.87638,50.72996,111.7565,38.81219,38.86163,38.79809,38.90492,
,,,,,,,,,,,,,,,,,,,,,,,,,50.74957,32.86154,50.71203,111.0834,38.79506,38.85346,38.80348,38.8945,
,,,,,,,,,,,,,,,,,,,,,,,,,50.72111,32.83288,50.69036,111.4326,38.7986,38.83841,38.80404,38.89878,
,,,,,,,,,,,,,,,,,,,,,,,,,50.72335,32.8022,50.6687,111.0767,38.78295,38.82652,38.77597,38.89432,
,,,,,,,,,,,,,,,,,,,,,,,,,50.69284,32.76976,50.64703,111.1518,38.78965,38.83786,38.76407,38.90027,
,,,,,,,,,,,,,,,,,,,,,,,,,50.72409,32.73515,50.64946,111.2216,38.74942,38.82077,38.78471,38.8774,
,,,,,,,,,,,,,,,,,,,,,,,,,50.68763,32.71144,50.63134,110.2816,38.74271,38.78807,38.75793,38.864,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66549,32.68608,50.6291,110.8507,38.72725,38.78659,38.72986,38.85731,
,,,,,,,,,,,,,,,,,,,,,,,,,50.67052,32.64712,50.63433,110.9569,38.71757,38.76262,38.73507,38.81193,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66103,32.60611,50.6263,110.4131,38.71664,38.73216,38.70811,38.82309,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66456,32.56298,50.6121,110.8997,38.68534,38.72937,38.68506,38.79092,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63796,32.51766,50.64124,111.3123,38.66597,38.7264,38.67037,38.78348,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66084,32.47008,50.62779,110.4748,38.67435,38.7121,38.67167,38.78143,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6774,32.43266,50.61117,110.784,38.66001,38.68683,38.66517,38.76934,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66698,32.39315,50.62312,111.0361,38.65572,38.69593,38.63003,38.78515,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6668,32.35147,50.62835,110.8277,38.66001,38.69055,38.64788,38.77678,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64745,32.33255,50.62779,110.9363,38.64734,38.69204,38.66796,38.78961,
,,,,,,,,,,,,,,,,,,,,,,,,,50.67349,32.31256,50.62686,111.44,38.652,38.69947,38.65606,38.78069,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66903,32.29149,50.61715,110.8893,38.64362,38.69352,38.64434,38.79315,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66252,32.2693,50.6248,110.9948,38.65256,38.69204,38.63765,38.77529,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66456,32.27096,50.61192,110.0916,38.63337,38.68683,38.63765,38.76655,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64894,32.27269,50.62181,111.0208,38.64976,38.69668,38.64416,38.75986,
,,,,,,,,,,,,,,,,,,,,,,,,,50.65712,32.27452,50.62107,111.2335,38.63244,38.67197,38.62929,38.74647,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64317,32.27676,50.63284,110.7712,38.62815,38.67067,38.62129,38.76432,
,,,,,,,,,,,,,,,,,,,,,,,,,50.65433,32.26696,50.62611,111.2469,38.62722,38.66175,38.62854,38.74424,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64001,32.26955,50.61658,111.2831,38.61549,38.64912,38.62129,38.72322,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64596,32.27267,50.60369,110.6783,38.60711,38.65507,38.60921,38.72545,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64001,32.26387,50.60911,111.2484,38.59984,38.63278,38.61813,38.7249,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6348,32.26759,50.60463,111.498,38.60282,38.64095,38.60716,38.73215,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6415,32.27166,50.61061,111.1137,38.59518,38.64764,38.61757,38.73308,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63052,32.26362,50.61658,111.3375,38.58419,38.6456,38.59526,38.73233,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66307,32.26818,50.61938,110.9532,38.59239,38.65265,38.60939,38.73512,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63704,32.2735,50.60818,111.0728,38.59667,38.65581,38.59601,38.73308,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63182,32.26682,50.62256,111.3004,38.58624,38.62906,38.61386,38.74107,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64522,32.27286,50.62107,110.6146,38.58624,38.64448,38.60549,38.73215,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66159,32.27979,50.6149,111.3732,38.57823,38.64448,38.59731,38.74275,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63704,32.27485,50.61359,111.685,38.58326,38.62312,38.59006,38.7301,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64224,32.27026,50.64105,110.7645,38.58326,38.62386,38.58021,38.72638,
,,,,,,,,,,,,,,,,,,,,,,,,,50.62959,32.27859,50.63433,111.4317,38.54377,38.62312,38.58244,38.69662,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66307,32.27521,50.62984,111.7952,38.55513,38.61569,38.56757,38.70406,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6588,32.27234,50.62686,111.5909,38.55793,38.61699,38.54247,38.70983,
,,,,,,,,,,,,,,,,,,,,,,,,,50.65042,32.26974,50.63153,111.7534,38.54824,38.58448,38.57351,38.68007,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66698,32.26744,50.59697,112.4629,38.53874,38.562,38.54767,38.66371,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64912,32.2658,50.59772,111.7216,38.53055,38.54269,38.5579,38.64604,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64522,32.2649,50.60463,111.8843,38.5095,38.53823,38.54247,38.63023,
,,,,,,,,,,,,,,,,,,,,,,,,,50.65117,32.26477,50.60836,111.2303,38.5013,38.53228,38.52871,38.66389,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63182,32.26551,50.60836,111.9324,38.5013,38.55104,38.51105,38.64753,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63406,32.26686,50.59772,112.0567,38.47094,38.5295,38.51272,38.64734,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63871,32.26889,50.61509,111.7623,38.5013,38.5347,38.50603,38.64902,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64671,32.27193,50.59716,112.1404,38.47765,38.50943,38.50287,38.63544,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63201,32.27607,50.59118,112.1659,38.4851,38.50628,38.48521,38.62595,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63629,32.2814,50.60892,111.5402,38.45883,38.52188,38.5038,38.63934,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63945,32.28799,50.60146,112.2058,38.48808,38.50256,38.49395,38.61926,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63554,32.28344,50.59044,112.5403,38.46423,38.51594,38.47703,38.60959,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63331,32.27971,50.58576,112.0758,38.46572,38.51519,38.48893,38.61331,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6521,32.27688,50.60612,112.368,38.45361,38.51835,38.46569,38.6094,
,,,,,,,,,,,,,,,,,,,,,,,,,50.66698,32.27501,50.58053,111.9809,38.45883,38.52411,38.48,38.59527,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64169,32.27357,50.60762,112.0676,38.47019,38.51297,38.48298,38.59769,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64671,32.2726,50.60911,112.3256,38.44989,38.50795,38.47554,38.58039,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64615,32.27213,50.60687,111.6286,38.45306,38.50925,38.48428,38.60568,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64987,32.2722,50.62312,112.4393,38.46423,38.50405,38.46494,38.59229,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63257,32.27223,50.59044,112.7617,38.45808,38.51594,38.43538,38.59452,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63424,32.27222,50.60687,111.8975,38.46032,38.51241,38.45193,38.60122,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64094,32.27216,50.59249,112.5039,38.43946,38.50201,38.46122,38.57742,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63647,32.27205,50.61957,112.8871,38.42027,38.50108,38.4391,38.59527,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6162,32.27217,50.58651,112.7023,38.43946,38.51241,38.43297,38.57983,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63796,32.27224,50.60892,112.8611,38.44411,38.47303,38.45918,38.58207,
,,,,,,,,,,,,,,,,,,,,,,,,,50.62978,32.27223,50.62312,113.4569,38.43294,38.47433,38.44858,38.55603,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6268,32.27243,50.60538,112.8442,38.41189,38.45594,38.43761,38.56644,
,,,,,,,,,,,,,,,,,,,,,,,,,50.61267,32.27256,50.59697,112.9987,38.40965,38.4773,38.41977,38.5471,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63182,32.28508,50.59865,112.0818,38.40816,38.45296,38.44115,38.55082,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63573,32.29811,50.59846,113.0283,38.40295,38.44795,38.3982,38.52906,
,,,,,,,,,,,,,,,,,,,,,,,,,50.61174,32.31136,50.60239,113.232,38.39773,38.44535,38.39504,38.53947,
,,,,,,,,,,,,,,,,,,,,,,,,,50.64001,32.32481,50.57773,112.8039,38.38618,38.45074,38.3995,38.52683,
,,,,,,,,,,,,,,,,,,,,,,,,,50.63257,32.33876,50.57755,113.2922,38.37836,38.42919,38.39579,38.52032,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60225,32.35291,50.56372,113.3931,38.36793,38.42622,38.39058,38.50972,
,,,,,,,,,,,,,,,,,,,,,,,,,50.61341,32.36724,50.59846,112.836,38.37463,38.41507,38.3943,38.52553,
,,,,,,,,,,,,,,,,,,,,,,,,,50.62234,32.38205,50.5768,113.3427,38.3806,38.41488,38.40787,38.50023,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60448,32.39734,50.59716,113.2459,38.35601,38.41637,38.3824,38.52032,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59853,32.41281,50.57624,113.2417,38.35247,38.40615,38.36995,38.48759,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60429,32.42875,50.57549,113.4205,38.34409,38.40318,38.35712,38.49187,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59853,32.44516,50.60762,112.5975,38.31968,38.40597,38.35786,38.48964,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59406,32.46204,50.57101,113.2868,38.33533,38.38962,38.34986,38.47345,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60355,32.47941,50.5768,113.4742,38.3249,38.39111,38.36474,38.46285,
,,,,,,,,,,,,,,,,,,,,,,,,,50.62829,32.50975,50.58203,113.1085,38.33459,38.38219,38.35284,38.46285,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60448,32.52837,50.56783,113.6273,38.35247,38.38386,38.34299,38.47327,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60448,32.54746,50.57829,114.2185,38.32471,38.37402,38.34317,38.47699,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60876,32.57951,50.56503,113.4889,38.33086,38.3638,38.34838,38.46676,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60578,32.59983,50.55214,113.7898,38.32248,38.37587,38.33927,38.46527,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60225,32.6206,50.55737,113.8425,38.31596,38.36157,38.34819,38.46378,
,,,,,,,,,,,,,,,,,,,,,,,,,50.58886,32.65432,50.54934,113.9317,38.30534,38.37848,38.34094,38.47327,
,,,,,,,,,,,,,,,,,,,,,,,,,50.61043,32.68877,50.57175,113.9881,38.31428,38.36436,38.32514,38.4675,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59834,32.71146,50.55196,114.0825,38.3249,38.36157,38.32217,38.46453,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59778,32.74704,50.56279,114.0998,38.30758,38.36603,38.32235,38.45932,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60448,32.78363,50.55457,114.1146,38.32993,38.35247,38.32607,38.44444,
,,,,,,,,,,,,,,,,,,,,,,,,,50.61043,32.80873,50.54094,113.342,38.27721,38.32721,38.2993,38.45169,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59983,32.84703,50.54019,114.1858,38.29659,38.34058,38.31194,38.44798,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60894,32.88633,50.54262,114.6308,38.29938,38.34002,38.31863,38.44649,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60374,32.92665,50.51628,114.0834,38.28839,38.3482,38.28963,38.45188,
,,,,,,,,,,,,,,,,,,,,,,,,,50.58811,32.968,50.52599,114.4215,38.27703,38.34653,38.30004,38.43235,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60057,33.0104,50.51628,114.1689,38.26287,38.32572,38.27773,38.40557,
,,,,,,,,,,,,,,,,,,,,,,,,,50.58514,33.04135,50.52095,114.1286,38.26678,38.31755,38.27606,38.39981,
,,,,,,,,,,,,,,,,,,,,,,,,,50.57546,33.08558,50.52618,114.4584,38.26752,38.29618,38.26435,38.40799,
,,,,,,,,,,,,,,,,,,,,,,,,,50.56486,33.13091,50.51329,113.7978,38.2733,38.32814,38.26583,38.39906,
,,,,,,,,,,,,,,,,,,,,,,,,,50.571,33.17738,50.53197,114.4906,38.25467,38.30733,38.26807,38.38047,
,,,,,,,,,,,,,,,,,,,,,,,,,50.58346,33.22501,50.51329,114.8351,38.24946,38.30566,38.26119,38.38251,
,,,,,,,,,,,,,,,,,,,,,,,,,50.57695,33.27383,50.509,114.1183,38.23847,38.27538,38.25468,38.39888,
,,,,,,,,,,,,,,,,,,,,,,,,,50.5896,33.32388,50.50377,115.0097,38.24275,38.27612,38.24576,38.37656,
,,,,,,,,,,,,,,,,,,,,,,,,,50.57993,33.37516,50.51871,115.5567,38.2353,38.27835,38.24501,38.39404,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59239,33.42773,50.53664,115.2459,38.23455,38.28653,38.24334,38.36689,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59555,33.46911,50.52169,116.2021,38.22338,38.27817,38.2597,38.36689,
,,,,,,,,,,,,,,,,,,,,,,,,,50.6082,33.51122,50.52991,116.7437,38.23772,38.27222,38.23293,38.37675,
,,,,,,,,,,,,,,,,,,,,,,,,,50.59853,33.55404,50.54467,116.0767,38.22189,38.28281,38.23312,38.37582,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60281,33.59761,50.53048,116.9985,38.21444,38.28653,38.25003,38.38028,
,,,,,,,,,,,,,,,,,,,,,,,,,50.60429,33.61693,50.63582,117.4376,38.21518,38.27612,38.2175,38.37061,
,,,,,,,,,,,,,,,,,,,,,,,,,50.7027,33.63638,50.73968,117.003,38.22636,38.29229,38.24557,38.40483,
,,,,,,,,,,,,,,,,,,,,,,,,,50.78306,33.65597,50.70923,117.769,38.25784,38.32201,38.26881,38.39906,
,,,,,,,,,,,,,,,,,,,,,,,,,50.81952,33.67569,50.79366,118.2008,38.29361,38.35024,38.28127,38.4383,
,,,,,,,,,,,,,,,,,,,,,,,,,50.87755,33.69553,50.84203,117.3501,38.33514,38.39631,38.3296,38.46527,
,,,,,,,,,,,,,,,,,,,,,,,,,50.89764,33.69048,50.86464,118.1523,38.33607,38.43197,38.34447,38.5179,
,,,,,,,,,,,,,,,,,,,,,,,,,50.96293,33.68493,50.93468,118.503,38.38655,38.45203,38.38482,38.54264,
,,,,,,,,,,,,,,,,,,,,,,,,,51.02544,33.67883,50.94813,118.0515,38.42474,38.46857,38.42999,38.56626,
,,,,,,,,,,,,,,,,,,,,,,,,,51.07901,33.67217,50.97596,118.5609,38.43517,38.4981,38.44487,38.58653,
,,,,,,,,,,,,,,,,,,,,,,,,,51.10077,33.66492,51.00137,118.9651,38.4633,38.52727,38.47164,38.60141,
,,,,,,,,,,,,,,,,,,,,,,,,,51.10896,33.64456,51.01911,118.0178,38.49683,38.53916,38.50008,38.62967,
,,,,,,,,,,,,,,,,,,,,,,,,,51.15714,33.64793,51.05124,118.5767,38.52068,38.5451,38.51625,38.65311,
,,,,,,,,,,,,,,,,,,,,,,,,,51.1603,33.65092,51.04956,118.9073,38.50969,38.55978,38.53652,38.65032,
,,,,,,,,,,,,,,,,,,,,,,,,,51.17518,33.62851,51.05871,118.5498,38.54247,38.59024,38.56459,38.68621,
,,,,,,,,,,,,,,,,,,,,,,,,,51.1603,33.62973,51.07215,118.8195,38.56836,38.60454,38.57221,38.69941,
,,,,,,,,,,,,,,,,,,,,,,,,,51.21015,33.63048,51.06786,119.3135,38.57879,38.6246,38.59378,38.70704,
,,,,,,,,,,,,,,,,,,,,,,,,,51.2109,33.60573,51.06711,118.4356,38.59164,38.62832,38.6159,38.72471,
,,,,,,,,,,,,,,,,,,,,,,,,,51.19527,33.59201,51.07458,118.7608,38.62052,38.65117,38.60493,38.7262,
,,,,,,,,,,,,,,,,,,,,,,,,,51.20252,33.5771,51.07141,119.1592,38.62126,38.6729,38.62427,38.75911,
,,,,,,,,,,,,,,,,,,,,,,,,,51.20625,33.54874,51.06263,118.7937,38.652,38.69278,38.63319,38.75967,
,,,,,,,,,,,,,,,,,,,,,,,,,51.21015,33.53128,51.09177,118.9562,38.64008,38.69965,38.6397,38.7686,
,,,,,,,,,,,,,,,,,,,,,,,,,51.18708,33.51247,51.08056,119.555,38.64138,38.69817,38.66498,38.7792,
,,,,,,,,,,,,,,,,,,,,,,,,,51.16978,33.48006,51.06618,118.6159,38.66895,38.70114,38.67484,38.78515,
,,,,,,,,,,,,,,,,,,,,,,,,,51.1856,33.45839,51.08859,118.7248,38.66764,38.69278,38.64509,38.77901,
,,,,,,,,,,,,,,,,,,,,,,,,,51.15118,33.42269,51.0729,118.9636,38.66168,38.7173,38.65996,38.79464,
,,,,,,,,,,,,,,,,,,,,,,,,,51.14542,33.39759,51.05497,118.4987,38.6438,38.72714,38.65922,38.79984,
,,,,,,,,,,,,,,,,,,,,,,,,,51.12812,33.37083,51.04377,118.5329,38.67957,38.71804,38.64788,38.78125,
,,,,,,,,,,,,,,,,,,,,,,,,,51.1216,33.35484,51.00883,119.1607,38.65628,38.70021,38.66071,38.77604,
,,,,,,,,,,,,,,,,,,,,,,,,,51.11658,33.31268,50.98792,118.1159,38.66392,38.67142,38.66126,38.77604,
,,,,,,,,,,,,,,,,,,,,,,,,,51.08422,33.28086,51.02359,118.1414,38.63989,38.67959,38.6436,38.75595,
,,,,,,,,,,,,,,,,,,,,,,,,,51.06655,33.2471,50.98119,118.1674,38.64436,38.66621,38.65699,38.76339,
,,,,,,,,,,,,,,,,,,,,,,,,,51.05092,33.21135,50.98848,117.9146,38.63765,38.66324,38.62873,38.75911,
,,,,,,,,,,,,,,,,,,,,,,,,,51.07529,33.17351,50.98642,117.9423,38.62052,38.66454,38.61441,38.72118,
,,,,,,,,,,,,,,,,,,,,,,,,,51.04478,33.1335,50.98325,118.6144,38.59537,38.61625,38.60921,38.71671,
,,,,,,,,,,,,,,,,,,,,,,,,,51.04943,33.07874,50.97428,117.6642,38.59593,38.64021,38.59898,38.71727,
,,,,,,,,,,,,,,,,,,,,,,,,,51.06878,33.03383,50.97279,117.7848,38.58326,38.62368,38.56385,38.67784,
,,,,,,,,,,,,,,,,,,,,,,,,,51.04999,32.98648,50.97876,117.6629,38.57302,38.62145,38.58541,38.70183,
,,,,,,,,,,,,,,,,,,,,,,,,,51.05762,32.93692,50.97671,117.7513,38.56687,38.61346,38.56757,38.68826,
,,,,,,,,,,,,,,,,,,,,,,,,,51.05836,32.87256,50.96681,117.8321,38.576,38.59247,38.56236,38.66743,
,,,,,,,,,,,,,,,,,,,,,,,,,51.04255,32.81802,50.97297,118.2966,38.55495,38.58151,38.54972,38.67487,
,,,,,,,,,,,,,,,,,,,,,,,,,51.03902,32.79853,50.97951,117.8739,38.55365,38.5947,38.55195,38.66296,
,,,,,,,,,,,,,,,,,,,,,,,,,51.05669,32.77807,50.97951,117.9452,38.53595,38.57835,38.53856,38.67859,
,,,,,,,,,,,,,,,,,,,,,,,,,51.07752,32.75661,50.9797,116.9579,38.54973,38.5934,38.54526,38.68695,
,,,,,,,,,,,,,,,,,,,,,,,,,51.04571,32.73413,50.97876,118.0171,38.52161,38.59934,38.54842,38.69197,
,,,,,,,,,,,,,,,,,,,,,,,,,51.04274,32.71059,50.98941,118.3485,38.54247,38.55179,38.54024,38.69067,
,,,,,,,,,,,,,,,,,,,,,,,,,51.05985,32.71097,50.98848,117.8397,38.52291,38.59042,38.53949,38.67952,
,,,,,,,,,,,,,,,,,,,,,,,,,51.0485,32.71148,50.96531,118.2348,38.53856,38.5843,38.55139,38.68621,
,,,,,,,,,,,,,,,,,,,,,,,,,51.02488,32.71214,50.99894,118.0842,38.52533,38.55829,38.5209,38.6691,
,,,,,,,,,,,,,,,,,,,,,,,,,51.04943,32.71297,50.99763,117.7942,38.52924,38.58151,38.51849,38.66743,
,,,,,,,,,,,,,,,,,,,,,,,,,51.02041,32.714,51.00062,118.1072,38.49925,38.56869,38.52815,38.64362,
,,,,,,,,,,,,,,,,,,,,,,,,,51.00981,32.71522,51.00566,117.2326,38.50801,38.56145,38.51719,38.64529,
,,,,,,,,,,,,,,,,,,,,,,,,,51.02785,32.70449,50.99464,118.0921,38.50447,38.55402,38.51198,38.62725,
,,,,,,,,,,,,,,,,,,,,,,,,,51.01353,32.69341,51.00716,118.4289,38.51043,38.53823,38.5103,38.63172,
,,,,,,,,,,,,,,,,,,,,,,,,,51.0472,32.69447,51.0221,117.6681,38.51173,38.55086,38.51644,38.64139,
,,,,,,,,,,,,,,,,,,,,,,,,,51.03734,32.68361,50.99539,118.156,38.51769,38.55402,38.50603,38.6319,
,,,,,,,,,,,,,,,,,,,,,,,,,51.02637,32.67246,50.98848,118.3455,38.47839,38.55625,38.47852,38.63321,
,,,,,,,,,,,,,,,,,,,,,,,,,51.04999,32.67351,51.00734,118.3403,38.51099,38.53432,38.49023,38.61982,
